엔젤투자자 혹은 액셀러레이터 투자 경험여부,창업 당시 창업자 실무경험 년수(년),창업 직전 근무지,부서별_인력구성(생산),부서별_인력구성(RnD),총자산회전율,순이익률,이자보상배율,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),학력별 인력구성비(대졸),창업 당시 목표시장,해외수출 및 진출과정 애로사항,벤처캐피털(투자조합포함) 투자 경험여부
0,6.0,6,7.273,10.909,59.129,55.044,47.313,0.01,0.0,72.0,3.0,2.0,0
0,2.0,6,3.226,59.032,118.287,-8.679,59500.0,10.0,0.5,94.0,3.0,5.0,0
0,5.0,6,4.545,9.091,40.556,12.861,183.871,10.0,0.0,54.0,1.0,5.0,0
1,19.0,7,50.0,50.0,3.416,-218.182,-1087.5,1.0,0.0,0.0,3.0,3.0,0
0,5.0,6,5.405,40.541,31.377,14.167,147600.0,0.0,0.02,60.0,1.0,4.0,0
0,12.0,6,0.0,0.0,183.591,0.506,27.273,2.0,0.01,42.0,1.0,3.0,0
0,5.0,4,0.0,14.286,116.617,-16.539,-1260.0,0.1,0.0,64.286,1.0,3.0,0
0,9.0,6,0.0,87.5,273.603,1.914,1191.228,0.5,0.0,62.5,3.0,8.0,0
0,5.0,6,0.0,19.608,16.421,-17.752,70.452,0.1,0.01,66.667,1.0,7.0,0
0,6.0,6,0.0,16.393,103.395,-66.58,-574.074,0.1,0.0,67.213,3.0,3.0,0
0,3.0,6,0.0,78.641,39.401,10.715,632.99,5.0,0.0,50.485,3.0,7.0,0
0,4.0,5,0.0,10.345,158.311,-9.225,-3876.923,5.0,1.0,43.678,3.0,7.0,0
0,3.0,5,8.571,17.143,76.481,21.064,12708.333,10.0,2.0,66.667,3.0,7.0,0
0,12.0,6,0.0,14.286,224.454,0.13,50.0,0.01,0.01,71.429,1.0,2.0,0
0,3.0,5,0.0,0.0,100.173,2.076,216.667,0.1,0.0,100.0,3.0,8.0,0
0,5.0,8,0.0,9.375,157.221,-1.413,6367.376,7.0,2.0,82.422,3.0,7.0,1
0,10.0,6,10.638,72.34,32.038,-176.911,-324.617,31.0,0.0,80.0,1.0,6.0,0
0,0.0,2,12.0,0.0,38.514,-37.537,-844.809,5.0,0.0,86.0,3.0,4.0,1
1,9.0,6,9.091,0.0,314.715,-69.956,-511.273,2.0,0.0,96.0,1.0,8.0,0
0,3.0,6,33.333,0.0,277.391,4.702,83.333,0.0,0.0,100.0,1.0,5.0,0
0,8.0,6,11.913,0.0,156.239,-8.495,-36650.0,5.0,2.0,93.0,3.0,1.0,1
1,8.0,6,0.0,14.583,141.163,4.059,147600.0,15.0,0.0,85.0,1.0,2.0,1
1,3.0,10,0.0,15.556,160.84,14.901,1630.303,20.0,0.0,93.0,1.0,2.0,1
0,13.0,6,0.0,24.762,76.481,21.064,12708.333,20.0,10.0,37.143,3.0,3.0,0
0,7.0,6,0.0,13.889,48.15,-0.818,-36650.0,25.0,0.0,63.889,1.0,6.0,0
0,9.0,6,11.111,11.111,184.603,-76.745,-5156.25,0.5,0.0,80.0,3.0,2.0,1
0,9.0,5,0.0,16.717,52.125,-13.718,-6220.0,0.6,0.5,70.0,3.0,3.0,0
0,8.0,7,0.0,22.222,356.387,-25.814,-1362.544,60.0,50.0,44.444,3.0,7.0,0
1,7.0,5,8.621,0.0,56.37,-15.19,-3034.211,5.0,1.0,57.0,1.0,5.0,0
0,11.0,5,0.0,57.582,39.067,-59.909,-3017.637,40.0,20.0,56.352,3.0,3.0,0
0,19.0,5,0.0,9.231,71.793,-48.094,-4575.758,5.0,5.0,51.538,1.0,5.0,1
0,19.0,5,0.0,27.451,103.445,56.144,147600.0,40.0,0.0,52.288,1.0,7.0,0
0,19.0,8,0.0,16.0,52.325,-64.51,23.504,25.0,10.0,49.143,3.0,6.0,0
1,14.0,7,0.0,27.723,90.853,-24.999,-1070.642,52.0,0.0,53.465,3.0,7.0,1
0,0.0,6,0.0,66.667,78.307,0.0,-450.0,1.0,0.0,84.0,1.0,5.0,0
0,13.0,6,0.0,16.667,135.411,-65.517,-12210.256,1.0,0.0,52.083,3.0,3.0,1
1,2.0,5,0.0,40.909,135.411,-65.517,-12210.256,8.0,1.0,68.182,3.0,7.0,1
0,21.0,7,0.0,25.743,168.465,-70.552,-36650.0,20.0,0.0,56.436,1.0,7.0,0
0,9.0,6,0.0,35.0,74.808,0.183,51.667,0.0,0.01,67.5,3.0,3.0,1
0,4.0,5,0.0,7.519,44.783,-71.542,-36650.0,7.0,0.0,69.925,3.0,7.0,1
0,10.0,6,0.0,10.127,133.333,14.636,3833.333,14.0,6.0,88.0,3.0,3.0,1
0,8.0,6,0.0,65.385,6.954,-283.622,1325.843,1.0,0.0,40.385,3.0,8.0,0
0,5.0,6,7.692,7.692,195.082,10.522,15850.0,2.0,0.01,91.0,1.0,1.0,0
0,10.0,9,25.0,25.0,50.516,11.284,272.549,50.0,0.0,60.0,3.0,2.0,0
0,8.0,6,2.727,0.0,6.737,175.477,-5355.556,0.5,0.0,61.0,3.0,4.0,1
0,0.0,9,55.556,22.222,77.655,6.837,332.558,50.0,8.0,40.0,3.0,2.0,0
0,0.0,1,0.0,44.444,103.261,-49.474,-3633.333,0.01,0.0,10.0,3.0,1.0,0
0,11.0,5,0.0,14.286,123.319,2.784,150.0,0.01,0.0,57.143,1.0,2.0,0
0,10.0,6,22.794,0.0,70.515,-1.707,104.248,10.0,0.0,90.0,3.0,1.0,0
0,3.0,5,0.0,12.727,125.766,3.761,2885.714,4.0,0.0,85.455,3.0,7.0,0
0,12.0,6,7.732,0.515,20.26,-276.647,-6286.047,50.0,5.0,50.0,3.0,4.0,1
0,5.0,6,9.174,22.936,209.017,-154.535,-16821.622,5.0,0.0,70.0,3.0,2.0,1
0,0.0,10,3.846,9.615,271.235,2.82,150.633,0.01,0.0,72.0,1.0,3.0,0
0,11.0,7,6.061,30.303,88.331,-10.304,-508.333,30.0,0.0,53.0,1.0,3.0,0
0,3.0,6,7.143,5.714,109.538,17.621,5498.333,5.0,0.0,58.0,1.0,2.0,0
0,6.0,6,7.273,9.091,110.818,0.658,169.9,5.0,0.0,75.0,1.0,1.0,0
0,26.0,6,33.333,46.667,143.755,15.371,3614.286,0.01,0.01,40.0,1.0,2.0,0
0,3.0,6,6.25,6.875,300.38,0.553,1480.0,3.0,0.0,68.0,3.0,2.0,0
0,1.0,6,8.621,14.655,124.774,2.322,215.0,5.0,0.0,85.0,1.0,2.0,0
1,3.0,6,23.077,53.846,39.075,-33.25,-959.459,0.01,0.0,65.0,3.0,2.0,1
1,20.0,6,4.762,42.857,12.123,-335.573,-21625.0,0.01,0.0,82.0,3.0,4.0,1
0,7.0,6,0.0,15.934,194.896,-3.02,-700.0,5.0,0.0,70.0,1.0,3.0,0
0,15.0,6,50.0,37.5,59.942,-9.756,-533.333,1.0,0.01,100.0,3.0,4.0,0
0,11.0,5,28.571,35.714,205.538,1.497,1000.0,5.0,1.0,60.0,3.0,8.0,0
0,15.0,5,41.509,22.642,47.623,3.075,165.079,60.0,0.0,81.0,1.0,3.0,0
0,35.0,6,0.0,62.5,441.409,5.12,4028.571,0.01,0.01,100.0,1.0,1.0,0
0,11.0,6,44.444,44.444,72.639,1.0,-1487.5,0.01,0.0,50.0,3.0,1.0,0
1,0.0,6,0.0,90.0,117.971,6.92,665.833,5.0,0.0,90.0,3.0,3.0,0
0,0.0,2,8.333,41.667,103.713,0.842,-368.333,60.0,0.0,45.0,1.0,2.0,0
0,12.0,7,50.0,37.5,202.439,9.639,-3800.0,0.01,0.0,60.0,3.0,3.0,0
0,10.0,6,0.0,64.706,71.359,7.604,848.315,0.2,0.0,75.0,3.0,2.0,0
0,11.0,5,1.183,13.609,159.03,1.205,193.761,5.0,0.0,62.0,3.0,3.0,0
0,13.0,6,25.0,56.25,169.671,0.645,135.484,2.0,0.0,82.0,1.0,8.0,0
0,16.0,5,35.294,41.176,41.435,3.255,137.895,0.5,0.0,80.0,1.0,8.0,0
0,0.0,5,20.896,8.955,139.373,8.959,436.232,0.5,0.0,81.0,3.0,3.0,0
0,17.0,6,28.571,42.857,176.992,-3.171,-657.143,50.0,0.0,80.0,3.0,7.0,0
0,0.0,6,4.762,10.714,129.441,4.107,492.308,2.0,0.0,75.0,3.0,1.0,0
0,8.0,6,4.494,19.101,288.294,0.579,200.0,30.0,0.05,47.0,1.0,3.0,0
0,8.0,6,37.5,24.038,327.981,3.013,851.02,10.0,0.5,44.0,1.0,4.0,0
0,20.0,5,7.692,26.923,158.173,2.126,1895.455,50.0,0.0,80.0,1.0,3.0,0
0,18.0,6,15.385,76.923,66.898,28.831,50.0,2.0,0.0,15.0,1.0,1.0,0
0,0.0,6,11.765,61.765,65.59,25.043,-118.44,2.0,0.01,87.0,3.0,1.0,0
0,0.0,5,5.714,11.429,146.754,8.006,362.295,0.5,0.0,81.0,3.0,3.0,0
0,7.0,5,22.222,0.0,157.414,21.929,684.615,0.5,0.0,57.2,1.0,1.0,0
0,15.0,6,26.667,53.333,139.891,27.584,3375.0,0.01,0.0,46.0,1.0,3.0,0
0,3.0,6,23.529,35.294,92.756,2.886,272.727,10.0,0.0,100.0,3.0,7.0,0
0,0.0,6,6.25,65.625,48.552,-10.184,-164.706,2.0,0.01,87.0,3.0,1.0,0
0,6.0,6,11.905,69.048,71.329,2.109,28.571,0.1,0.01,66.0,3.0,4.0,0
0,5.0,5,0.0,77.778,149.474,0.885,174.831,10.0,0.0,78.0,3.0,2.0,1
0,14.0,6,5.556,4.444,159.467,0.539,91.892,5.0,0.0,70.0,1.0,2.0,0
0,4.0,5,4.762,23.81,111.183,-6.642,-297.987,0.01,0.0,67.0,3.0,3.0,0
0,0.0,2,0.0,40.816,120.583,1.843,-530.588,60.0,0.0,45.0,1.0,2.0,0
0,5.0,6,19.048,57.143,208.661,19.299,2582.353,0.1,0.0,42.8,1.0,1.0,0
0,2.0,6,6.667,9.333,98.247,3.015,206.122,0.02,0.0,80.0,1.0,3.0,0
0,0.0,10,9.091,9.091,136.0,3.67,162.162,0.01,0.0,72.0,1.0,3.0,0
0,3.0,5,47.273,36.364,125.425,19.628,147600.0,1.0,0.0,48.0,1.0,1.0,0
1,7.0,5,4.762,25.238,66.265,-22.487,-36650.0,5.0,0.0,62.0,3.0,2.0,0
0,8.0,5,5.479,6.849,174.587,2.337,292.517,15.0,0.0,49.0,1.0,7.0,0
0,0.0,6,4.762,73.81,181.308,3.104,531.169,5.0,0.0,82.0,3.0,1.0,0
0,5.0,7,11.765,14.706,29.932,12.833,147600.0,0.5,0.0,70.0,1.0,1.0,0
0,21.0,5,37.5,50.0,122.167,5.108,1366.667,10.0,0.0,40.0,1.0,2.0,0
0,5.0,3,37.5,56.25,44.569,2.661,850.0,5.0,0.0,68.0,1.0,3.0,0
0,20.0,5,2.778,0.0,102.221,5.388,15450.0,0.05,0.0,85.0,1.0,2.0,0
0,15.0,5,4.545,40.909,168.115,3.169,214.634,60.0,0.0,81.0,1.0,3.0,0
0,7.0,6,9.091,9.091,121.42,13.473,969.643,0.01,0.01,87.0,3.0,2.0,0
0,0.0,2,28.571,38.776,120.86,0.63,88.112,10.0,0.0,55.0,1.0,7.0,0
0,2.0,6,50.0,37.5,112.605,-29.851,-2150.0,0.5,0.0,50.0,1.0,3.0,0
0,14.0,6,2.286,4.0,133.214,0.664,151.119,5.0,0.0,63.0,1.0,3.0,0
0,3.0,6,0.0,22.222,80.581,2.149,223.077,10.0,0.0,60.0,3.0,4.0,0
0,5.0,6,7.692,23.077,197.259,8.376,1616.751,2.0,0.0,90.0,3.0,1.0,0
0,5.0,5,27.907,48.837,45.492,-24.363,-505.59,40.0,0.0,88.0,3.0,4.0,1
0,5.0,10,6.78,30.508,65.702,-6.246,24.413,0.01,0.0,61.0,3.0,3.0,0
0,8.0,6,4.878,26.341,73.391,3.205,5582.857,3.0,0.01,91.0,1.0,1.0,0
0,10.0,5,20.69,13.793,58.584,6.103,132.479,0.3,0.0,80.0,1.0,3.0,0
0,11.0,5,2.941,14.706,170.729,1.627,247.861,5.0,0.0,60.0,3.0,2.0,0
0,0.0,5,5.882,11.765,150.245,5.574,233.75,0.5,0.01,81.0,3.0,2.0,0
0,1.0,5,23.529,52.941,159.135,4.972,821.429,8.0,0.0,36.0,3.0,5.0,0
0,0.0,6,3.419,15.385,128.976,2.237,219.277,5.0,0.0,86.0,1.0,1.0,0
0,4.0,5,2.985,22.388,115.424,0.371,115.205,0.01,0.0,67.0,3.0,3.0,0
0,7.0,6,4.082,20.408,131.25,11.095,1810.0,0.01,0.0,81.0,3.0,2.0,0
0,0.0,5,4.255,10.638,48.657,-69.187,-1914.634,5.0,0.0,41.0,3.0,2.0,0
0,21.0,5,89.655,3.448,391.361,3.366,2133.333,7.0,0.0,52.0,1.0,3.0,0
0,13.0,6,8.85,30.973,131.933,3.275,275.472,0.01,0.0,72.0,3.0,6.0,0
0,1.0,5,15.385,61.538,154.693,2.72,373.913,8.0,0.0,36.0,3.0,3.0,0
0,5.0,6,16.667,50.0,37.902,-75.97,-997.283,0.01,0.0,61.0,3.0,3.0,0
0,14.0,6,0.0,44.444,228.71,2.542,840.0,0.01,0.0,100.0,3.0,2.0,0
0,20.0,5,6.25,12.5,107.07,12.227,147600.0,0.05,0.0,80.0,1.0,3.0,0
0,5.0,6,4.762,16.667,148.371,1.196,243.182,2.0,0.02,80.0,3.0,2.0,0
0,0.0,5,4.598,22.989,95.438,-2.943,-60.28,5.0,0.0,80.0,3.0,1.0,0
0,10.0,6,12.5,37.5,120.184,4.831,156.0,1.0,0.0,90.0,1.0,3.0,0
0,20.0,5,3.509,30.702,129.801,1.885,1418.182,3.0,0.5,37.6,1.0,3.0,0
0,8.0,6,12.5,17.5,92.865,2.798,239.13,15.0,0.0,51.0,1.0,1.0,0
0,0.0,6,15.385,19.231,55.618,6.907,64.242,2.0,0.02,88.0,3.0,3.0,0
0,5.0,6,7.143,9.524,191.513,1.381,323.077,0.5,0.0,84.0,3.0,2.0,0
0,13.0,6,33.333,50.0,107.792,-58.233,-9750.0,0.01,0.0,60.0,3.0,2.0,0
0,4.0,6,0.0,5.385,48.157,-48.692,-1148.447,5.0,0.0,87.6,3.0,1.0,0
0,10.0,6,11.111,11.111,259.872,3.932,1123.81,0.1,0.0,55.0,1.0,4.0,0
0,0.0,6,4.762,10.714,142.072,4.306,591.045,2.0,0.0,75.0,3.0,2.0,0
0,10.0,6,7.407,12.963,108.375,7.448,558.095,25.0,0.0,50.0,1.0,1.0,0
0,15.0,1,6.452,14.516,159.7,3.806,2066.667,2.0,0.0,84.0,3.0,3.0,0
0,18.0,6,0.0,62.5,94.462,2.28,154.545,0.01,0.0,100.0,1.0,4.0,0
0,7.0,6,2.299,4.598,156.472,1.548,-95.652,7.0,0.0,76.0,1.0,5.0,0
0,7.0,5,1.744,20.349,72.214,3.631,147600.0,5.0,0.0,66.0,3.0,2.0,0
0,5.0,6,6.522,56.522,159.723,3.837,395.575,2.0,0.02,80.0,3.0,2.0,0
0,21.0,5,85.185,3.704,325.538,3.878,2300.0,5.0,0.0,55.0,1.0,1.0,0
0,10.0,6,0.0,56.962,78.748,4.117,239.506,10.0,0.0,79.0,3.0,2.0,0
0,5.0,6,0.0,66.337,281.639,1.059,147600.0,0.2,0.0,67.0,3.0,2.0,0
0,11.0,7,9.091,30.303,80.552,4.417,270.0,30.0,0.0,92.0,1.0,2.0,0
0,4.0,6,1.674,6.276,446.64,1.404,645.492,10.0,0.0,63.0,1.0,1.0,0
0,15.0,5,4.988,26.434,52.681,12.864,837.681,20.0,5.0,92.0,3.0,4.0,0
0,11.0,7,5.634,23.944,105.513,1.771,95.745,30.0,0.0,53.0,1.0,3.0,0
0,19.0,5,0.0,88.889,90.668,0.475,629.412,1.0,0.0,80.0,1.0,2.0,0
0,0.0,6,6.667,8.0,180.192,2.1,615.625,5.0,0.01,81.0,3.0,5.0,0
0,7.0,4,7.143,0.0,77.626,4.754,409.524,0.5,0.0,60.0,1.0,5.0,0
0,3.0,7,59.091,13.636,75.795,2.331,136.667,35.0,50.0,47.0,3.0,2.0,0
0,5.0,3,28.571,28.571,53.333,16.933,304.918,5.0,0.01,67.0,3.0,4.0,0
0,6.0,3,11.111,77.778,44.537,3.319,1050.0,5.0,0.0,68.0,1.0,3.0,0
0,11.0,5,0.0,35.714,184.343,1.603,1100.0,5.0,0.1,65.0,3.0,4.0,0
0,19.0,5,18.182,13.636,174.814,0.638,77.273,20.0,0.0,80.0,1.0,8.0,0
0,0.0,6,5.128,7.692,290.032,1.522,1270.0,5.0,0.0,85.0,3.0,2.0,0
1,10.0,6,3.448,15.517,231.733,0.537,449.877,40.0,0.0,75.0,3.0,2.0,1
0,6.0,6,8.163,30.612,107.731,0.246,101.521,5.0,0.0,72.0,1.0,4.0,0
0,10.0,6,7.692,30.769,268.5,2.97,796.815,30.0,0.01,72.0,1.0,4.0,0
0,0.0,3,28.571,40.816,65.079,2.44,249.142,3.0,0.3,79.0,2.0,6.0,0
0,0.0,8,4.762,21.429,109.008,3.809,780.488,0.01,0.0,78.0,3.0,1.0,0
0,4.0,6,11.111,55.556,181.88,-1.583,-700.0,0.1,0.01,100.0,1.0,1.0,0
0,0.0,5,0.0,41.667,62.875,-51.379,-1980.556,5.0,0.0,76.0,1.0,2.0,0
0,15.0,6,0.0,32.0,95.971,18.141,1368.421,10.0,0.0,65.0,3.0,7.0,0
0,10.0,5,13.793,17.241,63.486,16.812,194.828,0.5,0.0,70.0,1.0,1.0,0
0,7.0,6,0.0,13.534,185.407,4.92,1806.494,3.0,0.0,88.0,3.0,3.0,0
1,0.0,3,76.562,6.25,175.356,0.145,84.848,10.0,0.0,16.0,3.0,2.0,1
0,10.0,6,13.439,7.905,106.902,2.493,167.524,0.01,0.0,54.0,3.0,3.0,0
0,12.0,5,15.825,32.997,66.928,8.758,416.834,5.0,0.0,68.0,3.0,2.0,1
0,0.0,6,50.0,33.333,128.208,4.632,345.455,0.01,0.0,60.0,1.0,1.0,0
0,10.0,6,16.154,23.077,114.469,4.52,464.169,0.01,0.0,60.0,3.0,3.0,0
0,2.0,6,8.696,19.565,96.077,3.791,886.667,3.0,0.0,83.0,3.0,3.0,0
0,7.0,5,13.793,51.724,63.359,-5.528,-1705.0,0.1,0.0,60.0,1.0,3.0,0
0,5.0,6,4.211,7.368,162.764,3.26,289.381,3.0,0.05,81.0,3.0,3.0,0
0,5.0,6,2.797,6.993,89.397,3.429,1830.508,5.0,0.0,62.0,1.0,5.0,0
0,9.0,6,25.0,65.0,58.593,2.826,182.609,10.0,0.0,60.0,1.0,2.0,0
0,10.0,6,45.385,23.077,262.224,2.308,3785.366,30.0,0.01,72.0,1.0,4.0,0
0,5.0,6,11.111,66.667,19.831,10.511,154.545,5.0,0.01,100.0,1.0,4.0,0
0,0.0,6,0.0,17.391,93.707,18.37,1921.429,3.0,0.0,60.0,1.0,2.0,0
0,12.0,6,5.714,55.714,75.439,8.91,147600.0,10.0,0.0,69.0,3.0,2.0,0
0,10.0,6,1.653,14.463,225.394,2.667,607.013,40.0,0.01,70.0,3.0,3.0,0
0,20.0,5,0.769,87.692,226.078,1.158,1486.667,50.0,0.01,80.0,1.0,3.0,0
0,15.0,6,33.333,50.0,220.0,0.389,-476.923,0.2,0.0,80.0,1.0,2.0,0
0,12.0,6,0.0,56.122,36.078,-14.558,-911.461,25.0,0.0,70.0,1.0,2.0,0
0,17.0,6,13.333,46.667,193.305,3.463,1100.0,35.0,0.5,76.0,3.0,2.0,0
0,7.0,6,1.429,22.857,208.652,-8.635,-36650.0,5.0,0.0,85.0,1.0,3.0,1
0,12.0,5,3.125,18.75,99.211,7.453,147600.0,0.05,0.0,77.0,1.0,3.0,1
0,16.0,5,43.478,39.13,45.395,2.811,115.238,0.5,0.0,80.0,1.0,8.0,0
0,12.0,6,19.0,76.0,128.726,7.704,625.0,0.5,0.0,69.0,3.0,1.0,0
0,3.0,6,33.333,66.667,205.298,20.0,2233.333,0.5,0.0,50.0,1.0,3.0,0
1,10.0,6,25.0,62.5,95.228,5.011,187.5,1.0,0.0,85.0,1.0,2.0,0
0,10.0,6,23.529,0.0,273.112,4.049,661.29,0.01,0.0,55.0,1.0,3.0,0
0,10.0,5,0.0,56.25,72.797,23.61,147600.0,5.0,0.0,78.0,3.0,2.0,0
0,10.0,6,2.02,41.414,256.209,-0.194,73.968,30.0,0.01,44.0,1.0,5.0,0
0,8.0,5,2.778,53.333,73.209,7.629,1683.026,92.0,0.01,95.005,3.0,2.0,0
1,5.0,6,4.167,41.667,33.73,-80.681,-596.591,0.1,0.0,55.0,3.0,3.0,0
0,7.0,5,7.143,64.286,67.877,-24.35,-1666.667,0.5,0.0,60.0,1.0,7.0,0
0,3.0,6,28.571,42.857,142.089,9.8,-1922.222,0.01,0.0,70.0,3.0,6.0,0
0,12.0,5,4.211,35.789,198.073,0.074,115.873,0.01,0.0,75.0,1.0,3.0,0
0,10.0,6,1.667,8.333,160.486,5.818,147600.0,25.0,0.0,48.0,1.0,6.0,0
0,6.0,3,11.111,77.778,55.688,2.257,1150.0,1.0,0.0,76.0,1.0,1.0,0
0,10.0,6,9.091,15.909,69.133,3.596,249.6,25.0,0.0,50.0,1.0,2.0,0
0,15.0,6,7.692,84.615,197.858,1.082,-554.545,0.2,0.0,80.0,1.0,7.0,0
1,3.0,7,4.255,57.447,124.024,-3.747,147600.0,40.0,3.0,79.0,3.0,7.0,1
0,4.0,6,11.111,55.556,231.411,0.669,300.0,0.1,0.01,100.0,1.0,1.0,0
1,20.0,6,2.094,28.272,109.896,9.334,233.674,3.0,0.01,60.0,1.0,3.0,1
0,7.0,6,7.143,0.0,331.921,0.869,1033.333,0.5,0.0,19.0,1.0,1.0,0
0,15.0,6,0.0,50.0,91.174,8.511,1025.0,0.01,0.0,56.0,1.0,2.0,0
0,1.0,5,13.158,18.421,56.34,1.273,369.091,0.5,0.05,70.0,1.0,1.0,0
0,12.0,5,0.0,69.697,33.806,-19.231,-452.444,5.0,0.0,90.0,3.0,2.0,0
0,12.0,6,5.0,50.0,105.198,10.31,1840.0,30.0,0.0,71.0,1.0,2.0,0
0,11.0,5,0.0,17.241,110.08,2.446,205.882,30.0,0.0,59.0,3.0,3.0,0
0,14.0,6,25.0,56.25,212.266,0.963,164.706,2.0,0.0,82.0,1.0,8.0,0
0,0.0,3,5.882,72.059,90.152,4.612,948.649,3.0,3.0,66.0,2.0,5.0,0
0,11.0,5,8.889,17.778,72.927,3.094,226.087,20.0,0.0,65.0,1.0,7.0,0
0,8.0,6,5.195,22.078,271.316,-7.514,-3210.256,30.0,0.05,47.0,1.0,3.0,0
0,7.0,6,5.128,10.256,182.158,1.068,337.037,25.0,0.0,60.0,1.0,4.0,0
0,3.0,5,45.763,33.898,156.266,10.418,147600.0,1.0,0.1,48.0,3.0,2.0,0
0,15.0,6,69.565,10.145,175.214,4.52,622.093,0.01,0.0,25.0,3.0,1.0,0
0,8.0,6,0.0,16.25,518.56,-40.429,-10081.034,5.0,0.01,94.0,1.0,3.0,0
0,10.0,7,6.061,30.303,71.91,4.97,413.636,25.0,0.0,70.0,1.0,2.0,0
0,16.0,6,0.0,44.444,223.929,7.624,7075.0,10.0,0.0,100.0,1.0,2.0,0
0,3.0,5,63.889,16.667,100.654,1.227,62.667,20.0,0.0,48.0,3.0,1.0,0
0,6.0,6,8.696,10.87,124.999,1.462,184.32,3.0,0.0,87.0,1.0,3.0,0
0,8.0,5,6.757,6.757,196.564,2.168,234.574,15.0,0.8,49.0,1.0,7.0,0
0,0.0,5,0.0,22.989,115.778,-7.624,196.172,5.0,0.0,93.0,3.0,3.0,0
0,15.0,6,18.182,54.545,158.761,1.171,70.0,0.01,0.0,95.0,1.0,1.0,0
0,7.0,6,8.163,10.204,218.662,0.233,33.333,25.0,0.0,66.0,1.0,5.0,0
0,11.0,5,10.345,17.241,81.213,5.328,281.25,15.0,0.0,55.0,3.0,3.0,0
0,15.0,6,23.077,57.692,85.245,-1.407,-121.429,0.01,0.0,80.0,1.0,2.0,0
0,15.0,6,2.837,21.277,160.653,15.293,13241.667,10.0,0.0,70.0,1.0,3.0,0
0,20.0,7,80.0,10.0,154.233,7.033,1050.0,1.0,0.0,14.0,1.0,3.0,0
0,7.0,6,6.25,46.875,67.168,-25.61,806.294,25.0,0.0,70.0,1.0,5.0,0
0,2.0,6,3.125,9.375,159.082,-2.81,-595.312,3.0,0.1,68.0,3.0,2.0,0
0,20.0,5,57.143,14.286,154.348,2.817,-36650.0,0.01,0.0,100.0,1.0,2.0,0
0,15.0,5,13.333,33.333,67.485,11.856,6675.0,0.3,0.0,86.0,1.0,2.0,0
1,7.0,6,5.556,5.0,139.6,4.922,2866.667,7.0,0.0,69.0,1.0,3.0,0
0,5.0,6,14.286,33.333,197.132,1.786,531.818,10.0,0.0,62.0,1.0,7.0,0
0,13.0,6,4.762,42.857,112.335,7.202,760.87,0.01,0.0,75.0,3.0,5.0,0
0,0.0,6,0.0,61.538,38.079,38.027,147600.0,10.0,0.0,86.0,3.0,2.0,0
0,0.0,6,0.0,50.0,88.629,3.27,228.571,5.0,0.0,50.0,1.0,2.0,0
0,0.0,6,0.0,33.333,191.376,4.614,1581.818,1.0,0.0,88.0,1.0,2.0,0
0,15.0,6,7.246,65.217,214.13,2.759,390.541,0.5,0.01,95.2,3.0,2.0,0
0,10.0,6,6.061,12.121,111.325,8.009,578.125,2.0,0.0,59.0,3.0,2.0,0
0,15.0,6,0.0,37.5,314.338,5.218,2283.333,10.0,0.0,100.0,1.0,1.0,0
0,0.0,6,2.548,7.006,350.63,2.983,22833.333,3.0,0.0,70.0,3.0,5.0,0
0,10.0,5,4.762,23.81,72.812,8.914,578.571,3.0,0.0,80.0,3.0,2.0,0
0,3.0,5,64.789,16.901,107.766,5.506,248.81,20.0,0.0,51.0,3.0,2.0,0
0,14.0,5,0.0,60.0,74.476,6.8,148.148,2.0,0.0,86.0,3.0,3.0,0
0,5.0,6,18.182,54.545,245.97,0.461,-555.0,0.01,0.0,15.8,1.0,4.0,0
0,2.0,6,5.714,20.0,127.555,1.819,249.057,10.0,0.0,75.0,3.0,2.0,0
0,6.0,6,27.273,36.364,272.979,4.04,3314.286,0.01,0.0,64.0,3.0,2.0,0
0,17.0,6,13.333,22.5,234.63,4.532,147600.0,5.0,0.0,61.0,1.0,4.0,0
0,10.0,5,14.286,0.0,103.16,-50.102,-1560.145,0.3,0.0,80.0,1.0,3.0,0
0,12.0,6,0.0,44.444,99.868,5.007,910.526,0.4,0.0,80.0,3.0,2.0,0
0,19.0,5,2.326,30.233,75.748,13.661,30933.333,5.0,0.0,88.0,3.0,2.0,0
0,4.0,6,13.158,60.526,33.728,-21.558,-226.0,12.0,0.0,63.0,1.0,7.0,0
0,11.0,6,7.692,30.769,128.821,6.039,467.105,20.0,0.0,90.0,1.0,2.0,0
0,15.0,6,69.565,10.145,223.485,3.842,599.194,0.01,0.01,25.0,3.0,1.0,0
0,0.0,6,5.882,8.824,145.961,1.769,159.398,2.0,0.01,66.0,1.0,3.0,0
0,14.0,6,0.0,66.667,81.127,24.707,2960.0,5.0,0.0,72.0,3.0,3.0,0
0,3.0,6,2.878,5.755,125.3,18.708,3247.059,5.0,0.0,60.0,1.0,3.0,0
0,12.0,6,5.263,52.632,36.588,25.526,3670.0,3.0,0.0,80.0,3.0,2.0,0
0,14.0,3,0.0,88.889,49.324,-84.475,-5100.0,1.0,0.0,50.0,3.0,2.0,0
0,0.0,6,0.0,10.0,298.719,2.892,32800.0,5.0,0.0,91.0,3.0,2.0,0
0,17.0,6,6.25,50.0,231.319,2.438,1350.0,35.0,0.5,80.0,3.0,7.0,1
