,아이디,구분법인개인,가중치,쿼터규모,벤처확인유형,회사주소시도,회사주소구군,한국표준산업분류코드차,1단계업종분류대분류,2단계업종분류중분류,3단계업종분류소분류,창업년도,기업성장단계,제조및비제조,스마트공장도입의향,상장여부및향후계획,현대표이사와창업자동일여부,창업자성별,창업당시창업자연령,창업당시창업자최종학력,창업당시창업자전공,창업직전근무지,창업방식,단독창업여부,창업자역할,창업당시목표시장,창업당시창업자실무경험년수년,창업자과거창업경험여부,2019년 정규직_남성,2019년 정규직_여성,2019년 정규직_합계,2019년 비정규직_남성,2019년 비정규직_여성,2019년 비정규직_합계,2019년 총 종사자_남성,2019년 총 종사자_여성,2019년 총 종사자_합계,직종별인력구성관리,직종별인력구성생산,직종별인력구성영업,직종별인력구성_(Rnd),직종별인력구성기타,직종별인력구성합계,직종별부족인원관리,직종별부족인원생산,직종별부족인원영업,직종별 부족인원_연구개발(RnD),직종별부족인원기타,직종별부족인원합계,학력별인력구성박사,학력별인력구성석사,학력별인력구성대졸,학력별인력구성전문대졸,학력별인력구성고졸이하,학력별인력구성합계,신규인력채용의사,현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직급(1순위),현재 구인하기 어려운 직급(1순위),지분구조퍼센트창업자,지분구조퍼센트임직원,지분구조퍼센트가족,지분구조퍼센트벤처캐피털및기관투자자,지분구조퍼센트엔젤및액셀러레이터,지분구조퍼센트개인투자자,2019년 자산(백만원),2019년 부채(백만원),2019년 자본(백만원),2019년 매출액(백만원),2019년 영업이익(백만원),2019년 금융비용(백만원),2019년 당기순이익(백만원),매출구조(퍼센트)_(B2B)대기업 또는 대기업그룹사 소속사,"매출구조(퍼센트)_(B2B)대기업에 납품하는 1,2차 벤더",매출구조(퍼센트)_(B2B)중소기업 및 벤처기업,매출구조(퍼센트)_(B2B)중견기업,매출구조(퍼센트)_(B2C)소비자매출,매출구조(퍼센트)_(B2G)정부 포함 공공부문 매출,매출구조퍼센트해외,연구개발(RnD)자금(출연금)_경험여부,융자정책자금경험여부,보증서지원경험여부,기타지원경험여부,합계경험여부,투자처별투자액백만원국내설비,투자처별 투자액(백만원)_국내연구개발(RnD),투자처별투자액백만원해외,투자처별투자액백만원기타,투자처별투자액백만원합계,스톡옵션활용상황,스톡옵션미활용이유,주력기술과차산업혁명관련여부,현재등록보유산업재산권건특허권,현재등록보유산업재산권건실용신안권,현재등록보유산업재산권건디자인권,현재등록보유산업재산권건상표권,현재등록보유산업재산권건해외,현재등록보유산업재산권건합계,현재출원중산업재산권건특허권,현재출원중산업재산권건실용신안권,현재출원중산업재산권건디자인권,현재출원중산업재산권건상표권,현재출원중산업재산권건해외,현재출원중산업재산권건합계,획득하고있는해외특허나국제규격,제품및서비스구조,세계유일기술보유여부,세계최고수준기업과비교시기술력수준,국내최고수준기업과비교시기술력수준,기술연구소나연구개발전담부서보유여부,경쟁사대비현황개발역량,경쟁사대비현황제조역량,경쟁사대비현황마케팅역량,경쟁전략초점원가우위수준,경쟁전략초점제품고부가가치화수준,비즈니스모델명확한정리정도,비즈니스모델혁신정도,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,주력제품국내시장점유율퍼센트,주력제품해외시장점유율퍼센트,원자재나부품수입여부,해외사업방식,해외수출 및 진출과정 애로사항(1순위),해외수출 및 진출과정 애로사항(1순위),크라우드펀딩경험여부,엔젤투자자혹은액셀러레이터투자경험여부,벤처캐피털투자조합포함투자경험여부,인수합병(MnA) 경험여부,피인수합병경험여부,다른업체를인수합병할의향여부,다른업체의인수합병에응할의향여부,인수합병 환경개선을 위한 필요사항(1순위),인수합병 환경개선을 위한 필요사항(1순위),기업간 거래시 애로사항(1순위),벤처확인제도혜택기술개발촉진효과,벤처확인제도혜택기업이미지제고등광고효과,벤처확인제도혜택세제혜택효과,벤처확인제도혜택우수인력확보에유리,벤처확인제도혜택입지선정시유리,벤처확인제도혜택자금조달및투자유인효과,벤처확인제도혜택정부지원제도참여에유리,벤처확인제도혜택창업관련규제완화효과,현재 벤처인프라 수준_인수합병(MnA) 활성화를 위한 제도개선,현재벤처인프라수준벤처관련규제완화,현재벤처인프라수준창업및기업가적능력개발을위한교육,현재벤처인프라수준기업가정신을고취하는사회분위기,현재벤처인프라수준벤처투자활성화,경영상애로사항신기술개발,경영상애로사항개발된기술의사업화,경영상애로사항국내판로개척,경영상애로사항해외시장개척,경영상애로사항필요인력의확보및유지관리,경영상애로사항자금조달운용등자금관리,경영상애로사항기술유출및디자인상표도용,경영상애로사항업계내의과당경쟁및덤핑,경영상애로사항법률회계세무관련지식부족,경영상애로사항조직관리,경영상애로사항환율변동,경영상애로사항특허분쟁,경영상애로사항각종규제,경영상애로사항산학연간협력활동,경영상애로사항불공정한시장질서,2020년 정규직 수 (남성),2020년 정규직 수 (여성),2020년 정규직 수 (합계),2020년 비정규직 수 (남성),2020년 비정규직 수 (여성),2020년 비정규직 수 (합계),2020년 총 종사자 수 (남성),2020년 총 종사자 수 (여성),2020년 총 종사자 수 (합계),신규인력수요유무,보유지분비율합계,2019년 자산(백만원),2019년 부채(백만원),2019년 자본(백만원),2019년 매출액(백만원),2019년 영업이익(백만원),2019년 금융비용(백만원),2019년 당기순이익(백만원),2020년도 - 대기업 또는 대기업그룹사 소속사,2020년도 - 대기업에 납품하는 12차 벤더 (협력업체),2020년도 - 중소기업 및 벤처기업,2020년도 - 중견기업,2020년도_(B2C)소비자매출,2020년도 - B2G (정부 포함 공공부문 매출),2020년도 - 해외-,2020년도 - 국내설비투자액,2020년도 - 국내R_D투자액,2020년도 - 해외투자액,2020년도 - 기타,2020년도 - 합계,스톡옵션에관한귀사의상황은,귀사는스마트공장을도입하셨습니까,주력기술과차산업혁명관계여부,현재등록보유특허권,현재등록보유실용신안권,현재등록보유디자인권,현재등록보유상표권,현재등록보유해외산업재산권,현재등록보유합계,현재출원중특허권,현재출원중실용신안권,현재출원중디자인권,현재출원중상표권,현재출원중해외산업재산권,현재출원중합계,획득하고있는해외특허나국제규격,제품및서비스구조,세계유일기술보유여부,세계최고수준기업과비교시기술력수준,국내최고수준기업과비교시기술력수준,기술연구소나연구개발전담부서보유여부,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,원자재나부품수입여부,2020년 기준 귀사의 해외 사업 방식은 어디에 해당되십니까
3284,4548,개인,1.143,3,1,제주,제주시,46102,G,46,461,2013,4,4,,,,1,2,3,3.0,5,3,,2,,10.0,2,3,2,5,0,0,0,3,2,5,2,0,3,0,0,5,0,0,0,0,0,0,0,0,1,1,3,5,1.0,4,1,1,2,,,,,,,"1,335","1,281",54,"3,007",173,30,149,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2,1,2,2,1.0,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,3,3,3,3,4,4,3,3,3,3,3,4,3,3,3,3,2,3,3,2,2,3,3,4,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285,5259,법인,3.2,7,3,서울,송파구,46102,G,46,461,2016,3,4,,4.0,1.0,1,4,2,4.0,6,1,1.0,2,3.0,13.5,1,22,14,36,0,0,0,22,14,36,2,8,10,1,10,31,2,6,2,0,2,12,0,1,20,0,10,31,,5,1,3,4,40.0,20.0,10.0,10.0,10.0,10.0,5299,4492,806,22206,290,72,368,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,,,,3.63,0.0,,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3,3,3,2,3,3,4,4,3,3,3,2,2,4,4,4,4,4,4,2,4,4,4,2,2,2,2,3,20.0,11.0,31.0,0.0,0.0,0.0,20.0,11.0,31.0,1.0,100.0,5679.0,4374.0,1305.0,26476.0,668.0,72.0,499.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,254.0,0.0,0.0,254.0,4.0,2.0,1.0,1.0,0.0,0.0,24.0,0.0,25.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,1.0,3.0,1.0,4.0
3286,31398,법인,0.364,8,3,서울,동대문구,46103,G,46,461,2004,4,3,2.0,4.0,1.0,1,2,3,3.0,6,3,1.0,2,3.0,3.0,2,20,16,36,0,0,0,20,16,36,10,0,3,0,23,36,0,0,0,0,0,0,0,0,30,6,0,36,2.0,3,4,2,1,62.0,23.0,0.0,15.0,0.0,0.0,"55,773","25,588","30,185","101,225","6,457",592,"1,694",0.0,0.0,100.0,0.0,0.0,0.0,0.0,2,2,2,2,2.0,0,0,0.0,100,100,4.0,1.0,2.0,3.0,11.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,5.0,0.0,2.0,4.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,14.0,3,4,3,3,2,3,4,3,3,4,3,4,3,4,4,4,3,3,4,3,4,2,3,3,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3287,5373,법인,7.91,5,4,서울,송파구,46103,G,46,461,2013,3,2,,4.0,1.0,1,3,3,3.0,6,3,1.0,3,3.0,12.0,2,5,5,10,0,0,0,5,5,10,5,0,2,1,0,8,0,0,0,0,0,0,0,0,8,0,0,8,,7,5,1,3,100.0,0.0,0.0,0.0,0.0,0.0,4627,2719,1908,6641,506,39,432,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,35.0,0.0,,,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,14.0,3,3,4,3,3,4,3,3,3,3,3,3,3,4,4,4,4,3,4,3,3,3,3,4,3,3,3,3,3.0,5.0,8.0,0.0,0.0,0.0,3.0,5.0,8.0,2.0,100.0,6536.0,2998.0,3538.0,7964.0,1017.0,50.0,694.0,10.0,0.0,83.0,0.0,0.0,0.0,7.0,0.0,50.0,0.0,0.0,50.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0
3288,9228,개인,0.712,5,1,부산,해운대구,46105,G,46,461,2017,3,3,,,,1,1,3,3.0,6,3,,3,,1.0,2,3,1,4,0,0,0,3,1,4,2,0,1,1,0,4,0,0,0,0,0,0,0,0,4,0,0,4,1.0,5,3,2,1,,,,,,,"3,282","2,656",626,"10,482",484,29,455,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2,2,1,2,1.0,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,4,5,5,4,3,5,5,4,4,3,5,3,4,5,5,5,5,3,5,2,4,2,2,4,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,26646,법인,1.35,8,2,서울,강남구,46106,G,46,461,2004,3,4,,1.0,1.0,1,2,2,1.0,8,3,1.0,1,3.0,5.0,2,162,107,269,0,0,0,162,107,269,89,0,7,12,185,293,0,0,0,0,0,0,1,4,133,100,55,293,,5,4,2,3,25.3,11.0,7.4,0.0,0.0,56.3,65756,48075,17682,104149,3058,260,-11878,,,,,,,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,,,10.0,0.0,,,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,8.0,4,4,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,176.0,117.0,293.0,0.0,0.0,0.0,176.0,117.0,293.0,1.0,100.0,50929.0,28332.0,22597.0,111973.0,6119.0,266.0,6018.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,500.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0
3290,2497,법인,3.2,7,3,서울,강남구,46107,G,46,461,2014,3,4,,4.0,1.0,1,2,2,1.0,5,3,1.0,1,3.0,7.0,2,27,16,43,0,0,0,27,16,43,12,0,10,6,32,60,1,0,0,0,2,3,1,5,41,13,0,60,,5,4,3,2,80.5,0.0,7.5,12.0,0.0,0.0,10393,3267,7126,9018,3195,0,3098,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,0.0,0.3,,,5.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,14.0,3,4,4,3,3,4,3,3,3,2,3,3,3,3,3,3,3,4,4,2,3,4,4,4,3,4,3,4,36.0,24.0,60.0,0.0,0.0,0.0,36.0,24.0,60.0,1.0,100.0,24153.0,12581.0,11572.0,33863.0,5684.0,0.0,4510.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,846.0,0.0,0.0,846.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0
3291,33249,법인,8.262,6,1,서울,구로구,46311,G,46,463,2017,2,3,2.0,4.0,1.0,1,2,3,3.0,7,3,1.0,1,1.0,10.0,2,5,5,10,0,0,0,5,5,10,4,0,3,3,0,10,0,0,0,0,0,0,0,0,5,3,2,10,2.0,5,4,3,2,100.0,0.0,0.0,0.0,0.0,0.0,"2,601","1,724",877,"13,123",396,28,324,30.0,0.0,10.0,30.0,30.0,0.0,0.0,2,2,2,2,2.0,0,100,0.0,0,100,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,14.0,3,3,4,4,3,4,4,4,3,4,3,4,4,4,4,5,5,3,4,3,5,3,3,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292,22548,법인,15.266,3,1,경기,용인시 기흥구,46313,G,46,463,2012,3,4,2.0,4.0,1.0,1,2,3,3.0,6,3,1.0,3,1.0,6.0,2,6,4,10,0,0,0,6,4,10,5,0,0,2,3,10,0,0,0,0,0,0,0,0,4,3,3,10,1.0,1,5,3,2,55.0,15.0,0.0,0.0,0.0,30.0,"1,650","1,267",383,"3,448",259,10,249,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,2,1.0,100,90,0,0,190,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.01,0.0,2.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,14.0,3,4,3,3,3,5,3,3,3,4,4,3,2,3,4,5,4,3,2,3,3,4,3,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,22600,법인,8.699,5,1,광주,서구,46313,G,46,463,2017,2,4,2.0,4.0,1.0,1,2,3,3.0,6,3,2.0,3,1.0,5.0,2,6,1,7,0,0,0,6,1,7,1,0,2,0,4,7,0,0,0,0,0,0,0,0,5,1,1,7,2.0,7,2,1,2,60.0,0.0,0.0,0.0,0.0,40.0,"1,175",574,601,"8,051",232,15,217,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2,2,2,2,2.0,0,0,0,100,100,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.1,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,14.0,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,4,3,3,4,3,2,3,3,3,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,34911,법인,1.35,8,3,서울,강남구,46315,G,46,463,2014,3,4,,4.0,1.0,2,3,3,3.0,5,3,1.0,2,1.0,7.0,2,235,125,360,0,0,0,235,125,360,450,0,10,0,588,1048,0,0,0,0,0,0,0,0,420,278,350,1048,,7,4,1,4,44.7,26.8,0.0,0.0,0.0,28.5,255010,201850,53160,425516,-98634,82,-238940,,,,,,,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,,,,15.0,0.0,,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,14.0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,5,4,3,3,3,3,3,3,3,3,3,650.0,398.0,1048.0,0.0,0.0,0.0,650.0,398.0,1048.0,1.0,100.0,558585.0,424002.0,134583.0,950862.0,-113405.0,11047.0,-213012.0,30.0,20.0,20.0,10.0,20.0,0.0,0.0,5000.0,0.0,0.0,5000.0,10000.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,6.0,4.0,1.0,1.0,2.0,4.0
3295,25371,개인,0.712,5,1,경기,김포시,46315,G,46,463,2012,3,2,,,,1,2,4,5.0,6,3,,1,,7.0,2,8,2,10,0,0,0,8,2,10,3,1,3,2,1,10,0,0,0,0,0,0,0,1,5,1,3,10,1.0,5,4,2,3,,,,,,,"2,799","2,177",622,"8,572",350,68,258,0.0,0.0,75.0,0.0,5.0,10.0,10.0,2,2,1,2,1.0,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,3,5,4,4,3,5,4,4,3,4,5,3,3,5,4,5,5,5,5,3,4,3,2,2,3,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296,27147,개인,1.24,5,1,경기,고촌읍,46315,G,46,463,2012,3,1,,,,1,2,5,,6,3,,3,,4.0,2,7,1,8,0,0,0,7,1,8,1,4,0,1,0,6,0,0,0,0,0,0,0,0,2,2,2,6,,6,5,1,2,,,,,,,2799,2177,622,8572,350,68,258,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,2,3,2,3,3,3,2,3,3,3,3,2,2,3,2,3,2,1,1,1,1,2,3,2,5.0,1.0,6.0,0.0,0.0,0.0,5.0,1.0,6.0,2.0,,3270.0,2776.0,494.0,6429.0,346.0,77.0,269.0,15.0,20.0,50.0,15.0,0.0,0.0,0.0,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,1.0,1.0,,
3297,39047,개인,9.0,3,1,경남,일운면,46321,G,46,463,2016,3,1,,,,1,1,3,3.0,7,3,,3,,1.0,2,6,5,11,0,0,0,6,5,11,1,7,1,0,2,11,0,0,0,0,0,0,0,0,3,2,6,11,,6,4,1,2,,,,,,,4086,3548,538,1335,123,88,26,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,3,4,4,4,4,4,3,3,4,4,2,2,4,2,2,3,2,2,1,1,2,1,1,3,2,6.0,5.0,11.0,0.0,0.0,0.0,6.0,5.0,11.0,2.0,,4369.0,3821.0,548.0,1125.0,77.0,107.0,11.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,1.0,,
3298,28335,개인,2.25,3,1,부산,수영,46321,G,46,463,2013,3,2,,,,1,3,3,4.0,6,3,,3,,3.0,1,6,4,10,0,0,0,6,4,10,6,2,1,0,0,9,0,1,0,0,0,1,0,0,2,3,4,9,,4,6,1,2,,,,,,,1221,787,434,3596,266,16,250,,,,,,,,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,2,4,3,3,3,3,3,4,4,2,2,4,1,2,3,2,1,1,1,1,1,2,3,2,5.0,4.0,9.0,0.0,0.0,0.0,5.0,4.0,9.0,2.0,,1061.0,724.0,336.0,2113.0,-25.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,3.0,,
3299,21297,개인,0.712,5,1,강원,속초시,46322,G,46,463,2011,3,2,,,,2,4,5,,6,3,,2,,3.0,2,9,10,19,0,0,0,9,10,19,3,10,4,1,1,19,0,0,0,0,0,0,0,0,9,2,8,19,1.0,6,4,2,3,,,,,,,"2,697","1,530","1,167","8,046",544,0,502,0.0,0.0,55.0,0.0,40.0,0.0,5.0,2,2,2,2,2.0,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,4,5,5,4,4,5,5,4,3,4,5,3,3,5,5,5,4,3,5,4,5,4,2,3,2,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,1358,법인,3.336,7,1,서울,용산구,46325,G,46,463,2015,2,4,2.0,4.0,1.0,1,2,3,3.0,7,3,2.0,2,1.0,8.0,2,9,19,28,0,0,0,9,19,28,9,0,12,0,7,28,0,0,0,0,0,0,0,0,8,15,5,28,1.0,4,1,3,2,70.0,30.0,0.0,0.0,0.0,0.0,"3,541","2,426","1,115","30,798",288,55,319,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2,2,2,2,2.0,0,0,0,200,200,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,4.0,3.0,6.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,14.0,3,3,3,4,4,4,3,4,3,4,3,4,4,2,2,4,4,3,4,3,4,4,3,3,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,4188,법인,3.2,7,3,경기,안산시,46329,G,46,463,2006,4,1,,4.0,1.0,1,4,3,1.0,5,3,1.0,3,3.0,23.0,2,27,24,51,0,0,0,27,24,51,5,31,6,5,0,47,0,4,0,1,0,5,1,3,24,12,7,47,,5,4,3,2,86.0,0.0,2.0,12.0,0.0,0.0,29881,8171,21710,18293,608,66,485,,,,,,,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,6.0,0.4,,,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,14.0,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,4,3,4,4,3,3,3,4,3,3,3,3,3,24.0,23.0,47.0,0.0,0.0,0.0,24.0,23.0,47.0,1.0,100.0,34703.0,15896.0,18807.0,22401.0,1129.0,93.0,521.0,3.0,0.0,33.0,10.0,0.0,0.0,54.0,0.0,670.0,0.0,0.0,670.0,4.0,1.0,1.0,11.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0
3302,8090,법인,3.336,7,1,경기,성남시 수정구,46329,G,46,463,2015,1,4,2.0,4.0,1.0,1,3,3,3.0,6,3,1.0,2,3.0,7.0,2,18,22,40,0,0,0,18,22,40,29,0,11,0,0,40,0,0,0,0,0,0,0,0,12,20,8,40,2.0,4,3,1,2,0.0,100.0,0.0,0.0,0.0,0.0,"10,137","5,950","4,187","28,855","5,423",6,"4,306",0.0,0.0,0.0,0.0,90.0,0.0,10.0,2,2,2,2,2.0,0,0,0,140,140,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,5.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.03,0.1,2.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,14.0,2,3,3,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,13644,법인,8.699,5,1,서울,송파구,46329,G,46,463,2011,4,4,2.0,4.0,1.0,1,3,3,5.0,5,3,1.0,1,1.0,15.0,2,3,7,10,0,0,0,3,7,10,7,0,2,1,0,10,0,0,0,0,0,0,1,2,5,2,0,10,2.0,4,5,3,1,50.0,0.0,50.0,0.0,0.0,0.0,"10,413","6,708","3,705","10,528",804,192,571,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2.0,0,100,0,0,100,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,5.0,0.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,14.0,4,4,3,4,4,4,4,4,4,3,3,3,4,4,4,3,2,3,3,4,3,3,3,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
