,가중치,벤처확인 유형,회사주소_시(도),회사주소_구(군),한국표준산업분류(KSIC)코드_10차,창업년도,기업성장단계,제조 및 비제조,상장여부 및 향후계획,대표이사_창업자여부,대표이사_이전근무지,창업자 성별,창업 당시 창업자 연령,창업 당시 창업자 최종학력,창업 당시 창업자 전공,창업 직전 근무지,창업방식,단독창업 여부,창업자 역할,창업 당시 목표시장,창업 당시 창업자 실무경험 년수(년),창업자 과거창업 경험 여부,학력별 인력구성비(고졸이하),학력별 인력구성비(전문대졸),학력별 인력구성비(대졸),학력별 인력구성비(석사),학력별 인력구성비(박사),현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직무(2순위),현재 구인하기 어려운 직급(1순위),현재 구인하기 어려운 직급(2순위),지분구조(퍼센트)_창업자,지분구조(퍼센트)_임직원,지분구조(퍼센트)_가족,지분구조(퍼센트)_벤처캐피털 및 기관투자자,지분구조(퍼센트)_엔젤 및 액셀러레이터,지분구조(퍼센트)_개인투자자,연구개발(RnD)자금(출연금)_경험여부,융자(정책자금)_경험여부,보증서지원_경험여부,기타지원_경험여부,경쟁사 대비 현황_개발역량,경쟁사 대비 현황_제조역량,경쟁사 대비 현황_마케팅역량,경쟁전략초점_원가우위 수준,경쟁전략초점_제품 고부가가치화 수준,비즈니스 모델_명확한 정리정도,비즈니스 모델_혁신정도,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),해외수출 및 진출과정 애로사항(1순위),해외수출 및 진출과정 애로사항(2순위),크라우드 펀딩 경험여부,엔젤투자자 혹은 액셀러레이터 투자 경험여부,벤처캐피털(투자조합포함) 투자 경험여부,인수합병의향,인수합병응할의향,인수합병 환경개선을 위한 필요사항(1순위),인수합병 환경개선을 위한 필요사항(2순위),기업간 거래시 애로사항(1순위),벤처확인제도 혜택_기술개발 촉진효과,벤처확인제도 혜택_기업 이미지 제고 등 광고효과,벤처확인제도 혜택_세제혜택 효과,벤처확인제도 혜택_우수인력 확보에 유리,벤처확인제도 혜택_입지 선정 시 유리,벤처확인제도 혜택_자금조달 및 투자 유인효과,벤처확인제도 혜택_정부지원제도 참여에 유리,벤처확인제도 혜택_창업 관련 규제 완화 효과,현재 벤처인프라 수준_인수합병(MnA) 활성화를 위한 제도개선,현재 벤처인프라 수준_벤처관련 규제완화,현재 벤처인프라 수준_창업 및 기업가적 능력개발을 위한 교육,현재 벤처인프라 수준_기업가정신을 고취하는 사회분위기,현재 벤처인프라 수준_벤처투자 활성화,경영상 애로사항_신기술 개발,경영상 애로사항_개발된 기술의 사업화,경영상 애로사항_국내 판로개척,경영상 애로사항_해외시장 개척,경영상 애로사항_필요인력의 확보 및 유지관리,경영상 애로사항_자금조달_운용 등 자금관리,경영상 애로사항_기술유출 및 디자인_상표 도용,경영상 애로사항_업계내의 과당경쟁 및 덤핑,경영상 애로사항_법률_회계_세무 관련 지식부족,경영상 애로사항_조직관리,경영상 애로사항_환율변동,경영상 애로사항_특허분쟁,경영상 애로사항_각종규제,경영상 애로사항_산-학-연 간 협력활동,경영상 애로사항_불공정한 시장질서,매출규모,정규직합계,비정규직합계,총종사자합계,인력구성(관리),인력구성(생산),인력구성(영업),인력구성(RnD),인력구성(기타),인수합병(MnA) 경험여부,피인수합병 경험여부,인력구성(합계),학력별 인력구성_합계,매출구조비율(대기업),매출구조비율(12차벤더),매출구조비율(중소기업),매출구조비율(B2C),매출구조비율(B2G),매출구조비율(글로벌),투자액(국내설비),투자액(R&D),투자액(해외),투자액(기타),투자액(합계),스톡옵션상황,등록보유(특허권),등록보유(실용신안권),등록보유(디자인권),등록보유(상표권),등록보유(해외산업재산권),등록보유(합계),출원중(특허권),출원중(실용신안권),출원중(디자인권),출원중(상표권),출원중(해외산업재산권),출원중(합계),제품및서비스구조,세계유일기술보유여부,기술력수준비교(세계),기술력수준비교(국내),연구개발관련전담부서보유여부,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,글로벌사업방식,향후사회적책임실천할계획여부,실천하고있는사회적책임,부채비율,자기자본비율,순이익률,총자산회전율,자기자본회전율,ROE,영업이익률,이자보상배율,종사자생산성,4차산업혁명과관계여부
5234,9.02,2,서울,금천구,J62021,2009,3,4,4.0,1.0,7.0,1,2,3,3.0,7,3,1.0,3,3.0,13.0,2,11.76470588235294,23.52941176470588,64.70588235294117,0.0,0.0,5.0,4.0,2.0,1.0,94.0,6.0,0.0,0.0,0.0,0.0,2,2,1,2,4.0,2.0,3.0,3.0,3.0,2.0,2.0,10.0,0.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,14.0,2,3,4,2,1,3,3,3,2,1,2,3,2,4,5,3,2,3,4,3,2,2,3,2,3,4,3,3,4.0,19.0,0.0,19.0,2.0,0.0,1.0,7.0,7.0,2.0,2.0,17.0,17.0,20.0,20.0,0.0,0.0,60.0,0.0,0.0,380.0,0.0,0.0,380.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,4.0,3.0,2.0,4.0,2,1,4.0,2.0,0.0,48.714,67.243,1.825,75.024,111.571,2.036,1.953,277.273,16442.105,2
5235,1.707,2,서울,금천구,J62021,2000,3,4,4.0,1.0,6.0,1,2,3,1.0,6,3,1.0,3,1.0,7.0,2,0.0,8.333333333333332,80.55555555555556,11.11111111111111,0.0,5.0,4.0,3.0,1.0,87.0,0.0,0.0,0.0,0.0,13.0,2,2,2,2,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,11.0,3,3,3,3,3,3,4,3,4,3,4,4,3,4,3,4,4,4,3,3,3,3,3,3,3,4,3,3,7.0,36.0,0.0,36.0,4.0,0.0,0.0,7.0,25.0,2.0,2.0,36.0,36.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,1200.0,0.0,0.0,1200.0,3.0,45,0,2,0,0,47,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,4.0,2,1,4.0,,0.0,111.881,47.196,2.461,144.421,306.001,7.53,2.716,765.6,97869.444,1
5236,29.283,4,서울,금천구,J62021,2015,2,4,4.0,1.0,6.0,1,4,3,2.0,6,3,1.0,3,3.0,13.0,1,0.0,0.0,88.88888888888889,11.11111111111111,0.0,5.0,1.0,2.0,1.0,80.0,0.0,0.0,0.0,0.0,20.0,1,2,2,2,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,0.01,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3,3,4,3,3,4,4,3,4,3,3,4,4,4,4,3,3,4,5,3,3,3,3,3,3,4,3,3,1.0,9.0,0.0,9.0,3.0,0.0,0.0,6.0,0.0,2.0,2.0,9.0,9.0,30.0,10.0,20.0,40.0,0.0,0.0,0.0,198.0,0.0,0.0,198.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,3.0,3.0,4.0,4.0,2,3,4.0,1.0,0.0,-112.338,-810.526,-232.278,207.895,-25.649,59.578,-229.747,-7260.0,1755.556,2
5237,6.43,2,인천,연수구,J62021,2013,3,2,4.0,1.0,10.0,1,4,2,3.0,10,3,1.0,2,3.0,1.0,1,5.0,30.0,55.00000000000001,5.0,5.0,5.0,3.0,3.0,2.0,0.0,93.0,0.0,7.0,0.0,0.0,1,2,1,2,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,0.0,1.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,4,4,4,3,4,4,4,4,3,3,3,3,3,5,5,5,5,5,5,4,5,4,4,2,2,2,2,2,5.0,21.0,0.0,21.0,8.0,2.0,2.0,8.0,0.0,2.0,2.0,20.0,20.0,80.0,10.0,5.0,0.0,0.0,5.0,1496.0,180.0,0.0,0.0,1676.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,3.0,3.0,2.0,4.0,1,3,1.0,1.0,0.0,176.569,36.157,0.065,148.529,410.787,0.265,-2.992,-556.0,22123.81,1
5238,41.37,2,서울,노원구,J62021,2016,1,4,4.0,1.0,6.0,1,2,3,1.0,6,3,1.0,1,3.0,5.0,2,0.0,20.0,80.0,0.0,0.0,5.0,1.0,2.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,2,2,2,2,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.52,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,14.0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,1,3,3,3,1,1,1,1,1,1.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,5.0,5.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,1037.0,0.0,0.0,1037.0,4.0,4,0,0,1,0,5,0,0,0,0,0,0,3.0,2.0,3.0,2.0,2.0,4.0,1,3,4.0,1.0,0.0,176.623,36.15,11.684,136.62,377.922,44.156,12.371,1200.0,4850.0,1
5239,6.43,2,서울,강서구,J62021,2014,3,4,4.0,1.0,6.0,1,4,2,3.0,6,3,1.0,1,1.0,32.0,1,0.0,0.0,78.94736842105263,21.052631578947366,0.0,5.0,3.0,3.0,2.0,32.0,54.0,14.0,0.0,0.0,0.0,2,2,2,2,4.0,4.0,4.0,3.0,3.0,4.0,4.0,10.0,0.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,2,3,5.0,18.0,0.0,18.0,2.0,0.0,2.0,10.0,5.0,2.0,2.0,19.0,19.0,0.0,0.0,0.0,0.0,100.0,0.0,0,123,0.0,0,123,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,1.0,2.0,4.0,2,1,4.0,1.0,0.0,941.702,9.6,2.712,165.666,1725.745,46.809,2.934,1830.769,45061.111,2
5240,14.673,2,전북,익산시,J62021,2017,2,2,4.0,1.0,6.0,1,4,1,1.0,6,3,1.0,3,3.0,6.0,2,0.0,0.0,66.66666666666666,16.666666666666664,16.666666666666664,5.0,6.0,2.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,11.0,4,3,3,3,3,3,4,3,3,3,3,4,3,4,4,4,4,4,5,3,3,3,3,3,3,4,3,3,2.0,6.0,0.0,6.0,1.0,2.0,0.0,3.0,0.0,2.0,2.0,6.0,6.0,70.0,0.0,30.0,0.0,0.0,0.0,0.0,847.0,0.0,0.0,847.0,3.0,4,0,0,0,0,4,0,0,0,0,0,0,1.0,2.0,4.0,3.0,3.0,3.0,2,3,4.0,2.0,0.0,287.2,25.826,4.901,77.996,302.0,14.8,7.55,247.826,12583.333,2
5241,29.21,2,경기,고양시,J62021,2006,5,4,4.0,1.0,6.0,1,2,3,4.0,6,3,1.0,2,1.0,9.0,2,16.666666666666664,33.33333333333333,50.0,0.0,0.0,5.0,3.0,2.0,1.0,60.0,0.0,40.0,0.0,0.0,0.0,2,2,2,2,4.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,3.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,14.0,4,3,4,2,2,3,4,3,2,3,3,4,4,4,4,5,2,3,4,3,2,3,3,2,2,3,3,4,3.0,13.0,0.0,13.0,2.0,0.0,2.0,4.0,4.0,2.0,2.0,12.0,12.0,60.0,10.0,20.0,0.0,0.0,10.0,0.0,100.0,0.0,0.0,100.0,4.0,0,0,0,2,0,2,0,0,0,0,0,0,2.0,2.0,3.0,3.0,4.0,3.0,2,3,1.0,1.0,0.0,54.266,64.794,6.178,98.278,151.678,9.371,6.178,609.091,16684.615,1
5242,9.02,1,서울,중구,J62021,2009,3,2,4.0,1.0,5.0,1,4,3,2.0,5,3,1.0,2,1.0,25.0,2,7.142857142857142,30.952380952380953,54.761904761904766,4.761904761904762,2.380952380952381,5.0,3.0,3.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,4.0,4.0,3.0,3.0,3.0,4.0,3.0,0.01,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,5,5,5,4,3,3,3,3,3,3,3,3,3,5,5,5,4,5,4,5,5,3,4,3,3,3,4,5,4.0,33.0,2.0,35.0,2.0,32.0,1.0,7.0,0.0,1.0,1.0,42.0,42.0,35.0,20.0,15.0,0.0,25.0,5.0,0.0,282.0,0.0,0.0,282.0,3.0,0,0,0,3,10,13,0,0,0,0,0,0,2.0,2.0,3.0,3.0,2.0,4.0,1,3,3.0,1.0,3.0,149.781,40.025,2.266,76.125,190.194,4.31,3.12,111.765,8700.0,1
5243,1.707,2,경기,성남시 분당구,J62021,2008,3,2,4.0,1.0,6.0,1,3,3,1.0,6,3,1.0,3,3.0,0.0,2,80.0,3.3333333333333335,15.555555555555555,1.1111111111111112,0.0,6.0,5.0,1.0,3.0,40.0,27.0,22.0,0.0,0.0,11.0,2,2,2,2,4.0,4.0,3.0,4.0,4.0,4.0,4.0,10.0,0.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,8.0,4,4,3,4,3,4,4,4,4,4,4,3,4,3,3,4,4,5,4,3,3,2,3,3,3,4,4,3,7.0,90.0,0.0,90.0,8.0,72.0,5.0,5.0,0.0,2.0,2.0,90.0,90.0,50.0,30.0,10.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,105.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,3.0,2.0,4.0,4.0,2,3,4.0,1.0,0.0,107.947,48.089,0.779,219.039,455.484,3.55,4.574,8686.667,31651.111,2
5244,5.448,2,서울,금천구,J62021,2012,3,2,4.0,1.0,6.0,1,3,2,1.0,6,3,2.0,3,3.0,20.0,1,0.0,13.26530612244898,79.59183673469387,6.122448979591836,1.0204081632653061,5.0,1.0,3.0,1.0,75.0,20.0,5.0,0.0,0.0,0.0,2,2,2,2,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,4,4,3,3,3,3,4,3,4,3,3,3,4,3,3,4,3,4,4,3,3,3,3,3,3,4,3,3,6.0,98.0,0.0,98.0,10.0,0.0,0.0,12.0,76.0,2.0,2.0,98.0,98.0,0.0,25.0,25.0,0.0,50.0,0.0,300.0,130.0,0.0,0.0,430.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,4.0,4.0,2.0,3.0,2,3,4.0,1.0,0.0,273.329,26.786,0.938,136.268,508.728,4.77,2.927,143.887,15998.98,1
5245,5.448,2,서울,금천구,J62021,2010,4,2,4.0,1.0,6.0,1,2,3,3.0,6,3,1.0,3,1.0,5.0,2,14.84375,28.90625,53.125,3.125,0.0,5.0,4.0,3.0,1.0,0.0,75.0,13.0,0.0,0.0,12.0,1,2,2,2,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.1,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,14.0,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,4,4,3,6.0,128.0,0.0,128.0,21.0,96.0,4.0,7.0,0.0,2.0,2.0,128.0,128.0,0.0,37.0,63.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,122.0,4.0,4,0,0,0,0,4,0,0,0,0,0,0,1.0,2.0,3.0,3.0,2.0,4.0,2,2,4.0,1.0,0.0,37.039,72.972,5.126,269.549,369.387,18.935,4.63,14000.0,11811.719,2
5246,2.29,2,서울,구로구,J62021,2003,3,4,4.0,1.0,7.0,1,3,3,1.0,7,3,2.0,1,1.0,18.0,2,21.09375,34.375,32.8125,7.8125,3.90625,4.0,5.0,2.0,3.0,40.5,0.0,38.5,0.0,0.0,21.0,1,2,1,2,5.0,3.0,4.0,4.0,4.0,4.0,4.0,10.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,14.0,3,2,3,4,3,4,4,3,2,3,3,3,3,2,3,3,2,3,4,3,2,3,2,3,2,3,3,3,7.0,114.0,0.0,114.0,46.0,0.0,13.0,21.0,48.0,2.0,2.0,128.0,128.0,10.0,0.0,0.0,0.0,90.0,0.0,0,340,0.0,0,340,4.0,45,0,0,1,0,46,6,0,0,0,0,6,1.0,2.0,3.0,2.0,2.0,4.0,1,1,4.0,,0.0,206.745,32.6,1.091,278.495,854.269,9.318,1.679,306.667,19221.053,1
