법인|개인,가중치,벤처확인 유형,회사주소_시(도),회사주소_구(군),한국표준산업분류(KSIC)코드_10차,창업년도,기업성장단계,제조 및 비제조,상장여부 및 향후계획,상장년도,상장거래소,대표이사_창업자여부,13_대표이사_연령_법인,14_대표이사_최종학력_법인,141_대표이사_전공_법인,141_대표이사_전공_기타_법인,15_대표이사_이전근무지_법인,창업자 성별,창업 당시 창업자 연령,창업 당시 창업자 최종학력,창업 당시 창업자 전공,창업 직전 근무지,창업방식,단독창업 여부,창업자 역할,창업 당시 목표시장,창업 당시 창업자 실무경험 년수(년),창업자 과거창업 경험 여부,학력별 인력구성_고졸이하,학력별 인력구성_전문대졸,학력별 인력구성_대졸,학력별 인력구성_석사,학력별 인력구성_박사,현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직무(2순위),현재 구인하기 어려운 직급(1순위),현재 구인하기 어려운 직급(2순위),지분구조(퍼센트)_창업자,지분구조(퍼센트)_임직원,지분구조(퍼센트)_가족,지분구조(퍼센트)_벤처캐피털 및 기관투자자,지분구조(퍼센트)_엔젤 및 액셀러레이터,지분구조(퍼센트)_개인투자자,1_지분_합계_법인,21_재무상태표_2017년_자산총계_공통,21_재무상태표_2018년_자산총계_공통,22_재무상태표_2017년_부채총계_공통,22_재무상태표_2018년_부채총계_공통,23_재무상태표_2017년_자본총계_공통,23_재무상태표_2018년_자본총계_공통,31_2017년_매출액_공통,31_2018년_매출액_공통,32_2017년_영업이익_공통,32_2018년_영업이익_공통,33_2017년_금융비용_공통,33_2018년_금융비용_공통,34_2017년_당기순이익_공통,34_2018년_당기순이익_공통,매출구조(퍼센트)_(B2B)대기업 또는 대기업그룹사 소속사,매출구조(퍼센트)_(B2B)(대기업에 납품하는 1_2차 벤더),매출구조(퍼센트)_(B2B)(중소기업 및 벤처기업),매출구조(퍼센트)_(B2C)소비자 매출,매출구조(퍼센트)_(B2G)정부 포함 공공부문 매출,매출구조(퍼센트)_해외,4_매출_합계_공통,연구개발(RnD)자금(출연금)_경험여부,융자(정책자금)_경험여부,보증서지원_경험여부,기타지원_경험여부,6_신규자금조달규모_법인,6_신규자금조달_기업공개(IPO)_법인,6_신규자금조달_캐피탈_법인,6_신규자금조달_회사채_법인,6_신규자금조달_정부지원금_법인,6_신규자금조달_은행_법인,6_신규자금조달_기타_법인,6_신규자금조달_합계_법인,투자처별 투자액(백만원)_국내설비,투자처별 투자액(백만원)_국내연구개발(RnD),투자처별 투자액(백만원)_해외,투자처별 투자액(백만원)_기타,투자처별 투자액(백만원)_합계,8_스톡옵션상황_법인,주력기술과 4차 산업혁명 관련 여부,11_분야별주력제품관련성_0_공통,11_분야별주력제품관련성_1_공통,11_분야별주력제품관련성_2_공통,현재 등록보유 산업재산권(건)_특허권,현재 등록보유 산업재산권(건)_실용신안권,현재 등록보유 산업재산권(건)_디자인권,현재 등록보유 산업재산권(건)_상표권,현재 등록보유 산업재산권(건)_해외,현재 등록보유 산업재산권(건)_합계,현재 출원중 산업재산권(건)_특허권,현재 출원중 산업재산권(건)_실용신안권,현재 출원중 산업재산권(건)_디자인권,현재 출원중 산업재산권(건)_상표권,현재 출원중 산업재산권(건)_해외,현재 출원중 산업재산권(건)_합계,획득하고 있는 해외특허나 국제규격,제품 및 서비스 구조,세계 유일기술 보유여부,세계 최고수준 기업과 비교시 기술력 수준,국내 최고수준 기업과 비교시 기술력 수준,기술연구소나 연구개발 전담부서 보유여부,경쟁사 대비 현황_개발역량,경쟁사 대비 현황_제조역량,경쟁사 대비 현황_마케팅역량,경쟁전략초점_원가우위 수준,경쟁전략초점_제품 고부가가치화 수준,비즈니스 모델_명확한 정리정도,비즈니스 모델_혁신정도,4_장기적성장전망성_법인,1_자체브랜드보유여부_공통,영업 및 마케팅 방식,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),4_글로벌사업방식_법인,해외수출 및 진출과정 애로사항(1순위),해외수출 및 진출과정 애로사항(2순위),크라우드 펀딩 경험여부,엔젤투자자 혹은 액셀러레이터 투자 경험여부,벤처캐피털(투자조합포함) 투자 경험여부,인수합병의향,인수합병응할의향,인수합병 환경개선을 위한 필요사항(1순위),인수합병 환경개선을 위한 필요사항(2순위),기업간 거래시 애로사항(1순위),4_기업간거래시주요애로사항_2순위_법인,벤처확인제도 혜택_기술개발 촉진효과,벤처확인제도 혜택_기업 이미지 제고 등 광고효과,벤처확인제도 혜택_세제혜택 효과,벤처확인제도 혜택_우수인력 확보에 유리,벤처확인제도 혜택_입지 선정 시 유리,벤처확인제도 혜택_자금조달 및 투자 유인효과,벤처확인제도 혜택_정부지원제도 참여에 유리,벤처확인제도 혜택_창업 관련 규제 완화 효과,현재 벤처인프라 수준_인수합병(MnA) 활성화를 위한 제도개선,현재 벤처인프라 수준_벤처관련 규제완화,현재 벤처인프라 수준_창업 및 기업가적 능력개발을 위한 교육,현재 벤처인프라 수준_기업가정신을 고취하는 사회분위기,현재 벤처인프라 수준_벤처투자 활성화,31_실천하고있는사회적책임_0_법인,31_실천하고있는사회적책임_1_법인,32_향후사회적책임실천할계획여부_법인,경영상 애로사항_신기술 개발,경영상 애로사항_개발된 기술의 사업화,경영상 애로사항_국내 판로개척,경영상 애로사항_해외시장 개척,경영상 애로사항_필요인력의 확보 및 유지관리,경영상 애로사항_자금조달_운용 등 자금관리,경영상 애로사항_기술유출 및 디자인_상표 도용,경영상 애로사항_업계내의 과당경쟁 및 덤핑,경영상 애로사항_법률_회계_세무 관련 지식부족,경영상 애로사항_조직관리,경영상 애로사항_환율변동,경영상 애로사항_특허분쟁,경영상 애로사항_각종규제,경영상 애로사항_산-학-연 간 협력활동,경영상 애로사항_불공정한 시장질서,매출규모,정규직합계,비정규직합계,총종사자합계,인력구성(관리),인력구성(생산),인력구성(영업),인력구성(RnD),인력구성(기타),직종별 부족인원_관리,직종별 부족인원_생산,직종별 부족인원_영업,직종별 부족인원_연구개발(RnD),직종별 부족인원_기타,직종별 부족인원_합계,학력별 인력구성_합계,2019년 자산(백만원),2019년 부채(백만원),2019년 자본(백만원),2019년 매출액(백만원),2019년 영업이익(백만원),2019년 금융비용(백만원),2019년 당기순이익(백만원),인수합병(MnA) 경험여부,피인수합병 경험여부,인력구성(합계)
법인,12.02,2,경남,창원시,C29241,1994,4,2,4.0,,,1.0,,,,,6.0,1,5,5,,6,3,1.0,2,3.0,14.0,1,35.0,8.0,3.0,0.0,0.0,6.0,5.0,3.0,2.0,0.0,85.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,20.0,2.0,,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,14.0,,3,3,3,3,3,3,3,3,3,3,3,4,4,,,,3,3,4,4,4,3,3,3,3,4,3,3,3,3,3,6.0,40.0,3.0,43.0,5.0,32.0,4.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,5.0,46.0,11289,6182,5108,11125,263,85,96,2.0,2.0,46.0
법인,10.481,2,인천,남동구,C29241,1994,4,2,4.0,,,1.0,,,,,5.0,1,3,3,1.0,5,3,1.0,1,1.0,25.0,1,28.0,10.0,12.0,0.0,0.0,6.0,5.0,2.0,3.0,94.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,,,30.0,0.0,,3.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,14.0,,4,4,4,3,3,4,4,4,3,4,4,3,4,,,,2,3,3,2,3,3,2,2,2,1,2,2,2,2,2,7.0,50.0,0.0,50.0,7.0,33.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,"19,369","5,227","14,142","30,142",978,50,"2,532",2.0,2.0,50.0
법인,46.091,2,경기,용인시 기흥구,C29241,2016,2,2,2.0,,,1.0,,,,,10.0,1,5,5,,10,3,1.0,1,3.0,30.0,1,60.0,0.0,20.0,20.0,0.0,5.0,4.0,2.0,1.0,95.0,0.0,0.0,0.0,0.0,5.0,100.0,988.0,2119.0,488.0,903.0,501.0,1216.0,243.0,252.0,24.0,-67.0,10.0,24.0,14.0,-70.0,0.0,0.0,40.0,60.0,0.0,0.0,100.0,2,1,1,1,914.0,0.0,0.0,0.0,70.0,10.0,20.0,100.0,0.0,170.0,0.0,0.0,170.0,3.0,2.0,,,,8.0,2.0,12.0,2.0,4.0,28.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,70.0,0.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,6.0,5.0,5,5,4,5,4,5,4,4,3,3,3,2,2,5.0,,1.0,3,4,4,4,5,5,5,2,4,3,3,3,3,4,3,,5.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,5.0
법인,10.481,2,경기,시흥시,C29241,1989,4,1,1.0,,,1.0,,,,,6.0,1,2,3,1.0,6,3,1.0,2,3.0,7.0,2,25.0,50.0,30.0,4.0,0.0,1.0,3.0,1.0,3.0,29.0,19.0,5.0,7.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.0,5.0,5.0,4.0,4.0,,,,30.0,5.0,,2.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,6.0,14.0,,4,4,5,4,4,5,4,4,4,4,4,4,4,,,,2,2,3,2,3,3,2,2,2,2,1,1,2,2,2,7.0,109.0,0.0,109.0,24.0,21.0,24.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,"74,244","30,869","43,375","42,446","1,045",109,"1,735",2.0,2.0,109.0
법인,10.5,2,대전,유성구,C29241,2017,1,2,4.0,,,1.0,,,,,6.0,1,2,5,,6,3,1.0,1,1.0,0.0,2,66.0,8.0,26.0,0.0,0.0,8.0,4.0,1.0,2.0,60.0,0.0,40.0,0.0,0.0,0.0,100.0,15496.0,16327.0,12811.0,12725.0,2686.0,3602.0,5784.0,11349.0,246.0,1052.0,86.0,244.0,186.0,916.0,0.0,0.0,0.0,90.0,0.0,10.0,100.0,2,2,2,2,,,,,,,,,0.0,2.0,0.0,0.0,2.0,4.0,2.0,,,,2.0,8.0,6.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,40.0,1.0,1.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,9.0,3,3,3,3,3,3,3,3,3,3,3,3,3,7.0,,1.0,3,3,3,4,4,4,4,3,2,2,2,2,3,1,3,,38.0,0.0,38.0,6.0,10.0,4.0,3.0,15.0,,,,,,,,,,,,,,,,,38.0
법인,12.602,2,경기,화성시,C29241,2004,3,2,4.0,,,2.0,,,,,,2,5,5,,6,3,1.0,3,1.0,25.0,2,18.0,10.0,12.0,0.0,0.0,5.0,6.0,1.0,3.0,0.0,44.0,56.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,10.0,0.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,11.0,,4,5,5,4,4,5,4,4,4,4,3,4,4,,,,2,3,3,3,3,5,3,3,2,2,2,3,3,3,3,6.0,40.0,0.0,40.0,10.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,"7,941","6,867","1,074","12,433",926,266,788,2.0,2.0,40.0
법인,12.02,2,인천,남동구,C29241,1987,4,2,4.0,,,1.0,,,,,6.0,1,2,3,1.0,6,3,2.0,3,1.0,5.0,2,26.0,18.0,25.0,2.0,0.0,5.0,6.0,3.0,1.0,70.0,30.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,2.0,3.0,2.0,,,,2.0,0.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,14.0,,3,3,4,3,2,3,4,3,3,3,2,3,3,,,,3,3,2,2,3,2,2,2,3,3,2,2,3,3,2,6.0,70.0,2.0,72.0,7.0,53.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,71.0,29192,15251,13941,20606,704,366,132,2.0,2.0,71.0
법인,45.87,2,경기,시흥시,C29250,1991,4,2,4.0,,,1.0,,,,,6.0,1,5,5,,6,3,2.0,4,3.0,5.0,2,13.0,1.0,4.0,0.0,0.0,6.0,4.0,2.0,1.0,47.5,42.5,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,3.0,3.0,3.0,3.0,,,,40.0,5.0,,5.0,9.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,14.0,,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,4,2,4,4,4,4,4,4,3,3,4,2,2,2,2,3.0,18.0,0.0,18.0,3.0,10.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,18.0,4968,2237,2731,3258,169,60,83,2.0,2.0,18.0
법인,31.313,2,경기,남양주시 진건읍,C29250,2014,2,2,4.0,,,1.0,,,,,6.0,1,5,5,,6,3,1.0,1,1.0,30.0,1,53.0,26.0,16.0,5.0,0.0,6.0,5.0,1.0,2.0,55.0,45.0,0.0,0.0,0.0,0.0,100.0,1312.0,1507.0,459.0,495.0,852.0,1012.0,2326.0,2334.0,153.0,156.0,1.0,43.0,166.0,160.0,20.0,10.0,70.0,0.0,0.0,0.0,100.0,2,2,1,2,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,20.0,0.0,0.0,20.0,4.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,30.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,8.0,3,3,3,3,3,3,3,3,2,2,2,2,2,7.0,,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,19.0,0.0,19.0,5.0,11.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,19.0
법인,10.5,2,경기,부천시,C29250,2003,4,1,4.0,,,1.0,,,,,8.0,1,3,4,1.0,8,3,1.0,1,1.0,20.0,2,3.0,69.0,28.0,0.0,0.0,6.0,3.0,1.0,2.0,50.0,0.0,50.0,0.0,0.0,0.0,100.0,11824.0,11845.0,5857.0,5689.0,5967.0,6156.0,6209.0,4332.0,1517.0,636.0,193.0,253.0,1107.0,289.0,0.0,0.0,70.0,25.0,0.0,5.0,100.0,2,2,2,2,,,,,,,,,0.0,554.0,0.0,0.0,554.0,3.0,2.0,,,,15.0,0.0,0.0,3.0,2.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,8.0,1.0,3.0,4.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,9.0,5,5,5,5,5,5,5,5,4,4,4,4,4,1.0,,1.0,5,5,5,5,3,4,4,3,4,3,3,3,3,3,3,,36.0,0.0,36.0,4.0,4.0,0.0,23.0,5.0,,,,,,,,,,,,,,,,,36.0
법인,7.0,4,서울,송파구,C29250,1989,4,1,4.0,,,1.0,,,,,6.0,1,4,5,,6,3,1.0,5,1.0,15.0,1,62.0,18.0,17.0,3.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,13333.0,13480.0,7404.0,7483.0,5929.0,5997.0,14424.0,13353.0,275.0,293.0,38.0,50.0,452.0,268.0,25.0,0.0,0.0,65.0,0.0,10.0,100.0,1,1,2,2,4048.0,0.0,0.0,0.0,99.0,0.0,1.0,100.0,0.0,203.0,0.0,0.0,203.0,3.0,1.0,6.0,11.0,13.0,11.0,5.0,3.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,45.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,11.0,4,4,4,4,3,4,4,4,3,3,3,3,3,1.0,2.0,1.0,4,4,4,5,2,2,2,4,4,4,3,2,4,4,3,,90.0,0.0,90.0,8.0,17.0,0.0,58.0,7.0,,,,,,,,,,,,,,,,,90.0
법인,5.77,3,경기,화성시,C29271,2010,3,1,1.0,,,2.0,,,,,,1,4,1,3.0,6,3,1.0,1,3.0,22.0,2,12.0,11.0,23.0,6.0,4.0,6.0,4.0,3.0,2.0,8.0,20.0,34.8,23.2,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,20.0,2.0,,7.0,8.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,14.0,,4,5,4,5,3,4,4,4,3,4,4,4,4,,,,3,4,5,3,4,3,3,2,3,2,3,3,2,3,3,7.0,45.0,0.0,45.0,5.0,24.0,5.0,19.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,56.0,18346,13414,4931,9394,-1886,1242,-2625,2.0,1.0,56.0
법인,25.48,1,경기,화성시,C29271,2018,1,1,4.0,,,1.0,,,,,6.0,1,4,3,1.0,6,3,2.0,2,3.0,25.0,2,7.0,1.0,1.0,0.0,0.0,6.0,8.0,1.0,2.0,50.0,50.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,3.0,3.0,3.0,5.0,,,,12.72,0.0,,8.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,5.0,,3,3,3,3,1,3,3,4,2,4,3,4,1,,,,2,5,5,5,5,4,2,3,4,4,1,3,2,2,3,1.0,9.0,0.0,9.0,1.0,3.0,2.0,3.0,0.0,1.0,3.0,2.0,3.0,0.0,9.0,9.0,312,200,112,346,7,1,14,2.0,2.0,9.0
법인,5.645,2,충남,천안시 동남구,C29271,1999,4,2,3.0,,,1.0,,,,,5.0,1,1,5,,5,3,1.0,1,3.0,10.0,2,20.0,10.0,53.0,2.0,0.0,6.0,4.0,2.0,3.0,60.0,0.0,40.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,4.0,3.0,3.0,4.0,4.0,,,,3.0,0.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,14.0,,3,3,3,4,3,3,4,3,3,3,4,3,3,,,,4,5,4,5,4,4,3,4,3,4,3,4,4,3,4,7.0,85.0,0.0,85.0,28.0,35.0,10.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,"37,056","19,570","17,486","45,251",-345,87,-310,2.0,2.0,85.0
법인,7.73,2,경기,화성시,C29271,2009,3,1,4.0,,,1.0,,,,,5.0,1,2,1,1.0,5,3,1.0,1,3.0,8.0,2,12.0,16.0,27.0,4.0,2.0,5.0,6.0,2.0,3.0,66.7,18.3,13.3,0.0,0.0,1.7,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,,,14.0,0.0,,5.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,14.0,,2,3,3,2,1,3,4,3,2,3,2,3,2,,,,4,5,4,3,4,3,2,3,2,3,2,3,4,3,3,6.0,59.0,0.0,59.0,13.0,29.0,4.0,6.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,61.0,10439,6975,3464,14350,682,139,550,2.0,2.0,61.0
법인,4.942,2,경기,평택시,C29271,2017,2,2,4.0,,,1.0,,,,,6.0,1,3,3,4.0,6,3,2.0,3,3.0,5.0,1,1.0,1.0,8.0,0.0,0.0,5.0,4.0,3.0,2.0,60.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,0.01,0.01,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,14.0,,2,2,3,2,2,2,2,2,3,3,2,2,2,,,,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,6.0,10.0,0.0,10.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"6,490","1,804","4,686","13,496","4,251",0,"3,809",2.0,2.0,10.0
법인,5.77,2,충남,아산시,C29271,2005,4,1,1.0,,,2.0,,,,,,1,3,3,1.0,6,3,2.0,2,3.0,20.0,2,3.0,55.0,70.0,4.0,1.0,5.0,6.0,3.0,2.0,0.0,23.0,0.0,17.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,3.0,4.0,3.0,3.0,,,,50.0,50.0,,3.0,8.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,11.0,,3,3,4,3,4,4,4,4,3,3,3,3,3,,,,5,4,4,4,5,5,3,5,3,3,3,2,4,2,2,7.0,135.0,0.0,135.0,21.0,78.0,6.0,28.0,0.0,0.0,3.0,1.0,2.0,0.0,6.0,133.0,57901,31533,26368,56583,3517,1435,4148,1.0,2.0,133.0
법인,9.94,2,경기,용인시,C29271,2013,4,2,4.0,,,2.0,,,,,,1,3,4,1.0,10,3,2.0,2,3.0,20.0,2,4.0,19.0,4.0,2.0,0.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,4.0,4.0,4.0,3.0,3.0,,,,40.0,1.0,,9.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,11.0,,3,4,4,4,3,4,4,3,2,3,4,3,3,,,,4,4,5,5,5,4,3,3,3,3,4,3,3,3,3,5.0,20.0,0.0,20.0,4.0,19.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,29.0,12144,8437,3707,10244,550,143,410,2.0,1.0,29.0
법인,5.645,2,경북,구미시,C29271,2015,4,1,1.0,,,2.0,,,,,,1,3,3,1.0,5,3,1.0,1,3.0,0.0,2,6.0,20.0,56.0,2.0,0.0,5.0,6.0,2.0,3.0,0.0,35.0,65.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,,,0.01,0.01,,5.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,14.0,,3,4,3,3,4,3,3,3,3,4,3,3,3,,,,4,5,4,5,5,4,4,5,4,5,4,4,4,4,3,7.0,84.0,0.0,84.0,15.0,29.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,"38,668","19,456","19,212","21,520",826,779,351,2.0,2.0,84.0
법인,5.77,2,인천,남동구,C29271,1997,4,2,4.0,,,1.0,,,,,5.0,1,2,1,1.0,5,3,1.0,3,3.0,6.0,2,28.0,14.0,49.0,4.0,2.0,5.0,6.0,2.0,1.0,53.1,46.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,5.0,4.0,4.0,3.0,4.0,,,,20.0,0.0,,5.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,14.0,,3,4,4,3,2,4,3,4,2,3,3,4,3,,,,3,4,3,2,4,3,2,3,4,3,2,3,4,3,4,7.0,87.0,0.0,87.0,13.0,62.0,6.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,28106,8278,19828,14780,719,147,2798,2.0,2.0,97.0
법인,12.091,4,경기,평택시,C29271,2005,3,1,4.0,,,1.0,,,,,6.0,1,3,3,1.0,6,3,1.0,1,3.0,12.0,2,20.0,10.0,8.0,2.0,0.0,6.0,5.0,3.0,1.0,83.0,0.0,7.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,5.0,4.0,4.0,3.0,3.0,,,,0.01,0.0,,4.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,14.0,,4,4,3,2,2,3,3,3,3,4,3,2,3,,,,4,3,2,3,2,3,4,3,4,2,3,3,4,3,3,4.0,40.0,0.0,40.0,2.0,32.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,"24,685","13,258","11,427","5,590",742,277,248,2.0,2.0,40.0
법인,12.091,2,경기,화성시,C29271,2005,4,1,4.0,,,1.0,,,,,6.0,1,2,5,,6,3,1.0,1,3.0,13.0,2,1.0,0.0,3.0,0.0,0.0,5.0,4.0,3.0,2.0,80.0,8.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,4.0,4.0,5.0,4.0,4.0,,,,0.01,0.01,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,14.0,,4,5,4,4,3,4,5,4,2,2,4,3,3,,,,5,5,5,5,5,5,2,5,4,2,4,2,5,4,3,4.0,4.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"6,203","3,776","2,427","5,342","1,712",28,999,2.0,2.0,4.0
법인,31.32,2,경기,화성시,C29271,2011,3,2,4.0,,,1.0,,,,,6.0,1,3,5,,6,3,1.0,2,1.0,25.0,2,3.0,4.0,7.0,0.0,0.0,5.0,4.0,2.0,1.0,80.0,0.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,3.0,4.0,2.0,2.0,,,,12.0,0.0,,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,14.0,,3,4,4,3,2,3,3,2,2,1,2,2,3,,,,4,3,4,3,4,5,2,3,3,4,2,3,3,4,3,3.0,13.0,0.0,13.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2577,632,1944,2002,293,21,273,2.0,2.0,14.0
