주력제품 해외 시장점유율(퍼센트),주력제품 국내 시장점유율(퍼센트),매출구조비율(중소기업),매출구조비율(글로벌),총자산회전율,자기자본비율,부채비율,순이익률,등록보유(특허권),창업 당시 창업자 최종학력,창업 당시 목표시장,기업성장단계,해외수출 및 진출과정 애로사항,Exit
2.0,3.0,36.0,0.0,118.869,40.45,147.221,3.48,3,3,1,3,7,0
3.0,6.0,20.0,0.0,126.939,33.147,201.683,3.692,7,3,3,3,8,0
0.01,2.0,40.0,10.0,68.029,23.27,329.734,2.067,6,3,3,3,4,0
0.0,2.0,40.0,0.0,70.638,23.983,316.961,1.092,4,3,3,3,4,0
0.0,10.0,70.0,0.0,101.018,24.384,310.11,1.114,3,3,1,4,2,0
0.01,10.0,45.0,25.0,96.883,57.265,74.628,-3.865,8,3,3,4,3,1
0.01,10.0,45.0,25.0,98.559,73.272,36.478,1.658,8,3,3,4,3,1
0.0,10.0,30.0,0.0,200.679,16.727,497.852,1.134,0,3,3,3,4,0
0.0,15.0,100.0,0.0,97.488,43.664,129.023,3.741,0,3,1,3,4,0
0.0,5.0,10.0,0.0,131.185,82.666,20.969,13.396,4,3,3,2,1,0
0.01,8.0,1.0,99.0,97.488,43.664,129.023,3.738,1,3,1,4,7,0
0.3,0.03,45.0,25.0,334.061,13.757,626.877,0.828,10,4,3,2,5,0
0.01,0.01,50.0,0.0,120.418,32.715,205.674,5.045,1,3,3,3,5,0
0.0,16.72,100.0,0.0,130.0,62.245,60.686,11.988,10,3,1,1,7,0
0.01,10.0,100.0,0.0,107.889,77.285,29.391,1.166,2,3,3,4,3,1
0.0,30.0,0.0,20.0,52.673,78.782,26.932,2.015,3,4,3,3,2,0
0.0,0.01,0.0,0.0,52.673,78.782,26.932,2.015,0,3,1,4,2,0
0.0,20.0,100.0,0.0,92.26,48.719,105.259,-8.709,23,2,1,3,3,0
0.0,5.0,30.0,10.0,122.063,33.856,195.369,5.398,2,2,3,4,2,0
0.0,70.0,10.0,0.0,87.219,25.46,292.798,1.553,0,1,1,4,7,0
0.0,7.0,50.0,10.0,104.255,79.453,25.861,3.681,1,3,3,4,6,1
0.0,5.0,100.0,0.0,124.347,43.942,127.573,7.507,1,3,3,4,3,0
0.0,10.0,80.0,0.0,95.631,23.122,332.488,1.727,3,3,1,4,2,0
0.01,10.0,45.0,25.0,105.562,63.373,57.796,3.406,8,3,3,4,3,1
0.1,5.0,97.0,3.0,96.172,26.334,279.738,1.475,18,2,3,3,1,0
0.0,10.0,100.0,0.0,134.671,40.809,145.043,7.386,1,3,3,4,4,0
20.0,60.0,57.0,35.0,15.516,24.168,313.771,-247.308,0,1,3,3,3,1
0.0,1.0,0.0,0.0,142.899,56.773,76.14,2.772,0,2,1,3,5,0
0.0,40.0,0.0,10.21,215.755,73.309,36.408,6.669,46,3,1,4,1,0
0.0,10.0,100.0,0.0,206.234,71.182,40.485,6.126,12,3,3,3,1,0
0.01,0.1,35.0,0.0,198.765,57.836,72.902,-9.606,1,1,3,4,6,0
0.0,1.0,100.0,0.0,133.784,79.303,26.099,2.073,4,1,1,3,4,0
0.0,20.0,0.0,0.0,112.947,17.675,465.757,0.862,12,5,1,4,1,0
0.0,1.0,100.0,0.0,107.877,83.589,19.634,0.811,6,1,1,3,1,1
0.01,0.5,50.0,3.0,171.439,70.584,41.676,22.824,0,3,3,3,2,0
0.0,20.0,0.0,0.0,112.405,13.382,647.297,-1.35,12,5,1,4,1,0
0.01,0.5,40.0,10.0,139.791,65.193,53.391,6.325,0,3,3,3,2,0
0.0,1.0,100.0,0.0,115.559,73.032,36.927,0.898,7,1,1,3,1,1
0.01,4.0,50.0,0.0,162.729,66.339,50.74,2.181,0,3,1,4,6,0
1.0,1.0,40.0,30.0,314.467,61.276,63.195,0.219,0,3,1,3,3,0
0.01,2.0,0.0,10.0,108.333,15.076,563.319,-3.577,12,5,1,4,1,0
0.0,14.46,0.0,0.0,111.353,50.921,96.384,-2.686,1,3,1,4,4,0
0.0,5.0,100.0,0.0,35.465,-121.512,-182.297,-377.049,3,3,3,2,1,0
0.0,0.02,63.0,7.0,162.729,66.339,50.74,2.185,0,5,1,4,4,0
0.3,3.0,40.0,0.0,409.075,34.696,188.214,-0.05,1,3,3,4,6,0
0.0,1.0,40.0,30.0,172.842,38.31,161.025,0.665,1,3,1,2,2,0
0.01,0.01,0.0,0.0,145.782,30.514,227.714,6.718,2,3,3,4,1,0
0.0,30.0,60.0,0.0,138.21,61.426,62.796,25.645,20,1,1,3,4,0
0.0,10.0,0.0,0.0,135.353,70.632,41.579,29.64,32,1,1,3,4,0
0.0,30.0,60.0,0.0,122.002,67.577,47.98,22.102,26,1,1,4,3,0
0.0,30.0,60.0,0.0,98.401,53.113,88.28,20.778,27,1,1,4,1,0
0.0,0.01,30.0,0.0,93.127,73.585,35.897,19.262,2,2,1,2,4,0
0.0,2.0,40.0,0.0,62.177,19.059,424.688,5.215,4,5,1,3,2,0
0.0,5.0,0.0,0.0,137.474,25.333,294.746,2.431,1,5,3,4,1,0
0.0,1.0,70.0,0.0,183.508,70.846,41.151,7.001,1,3,1,3,2,0
0.0,0.01,100.0,0.0,139.13,2.484,3925.0,1.562,1,2,1,2,1,0
0.0,1.0,30.0,0.0,310.976,34.991,185.791,5.219,7,4,1,3,3,0
0.0,10.0,70.0,0.0,998.317,17.693,465.197,0.063,0,1,1,3,3,0
0.0,1.0,70.0,0.0,998.317,17.693,465.197,0.063,0,3,1,4,2,0
0.0,10.0,55.0,0.0,506.649,36.41,174.651,2.677,4,3,1,3,1,0
0.0,0.01,0.0,0.0,198.203,40.675,145.853,11.072,6,3,3,4,1,0
0.0,9.0,50.0,0.0,225.168,11.074,803.03,1.043,2,3,1,3,1,0
0.0,9.0,70.0,0.0,230.647,48.306,107.012,6.871,0,3,1,3,7,0
0.0,2.0,30.0,0.0,79.042,43.364,130.582,0.484,2,5,1,4,2,0
0.1,1.0,100.0,0.0,129.719,77.443,29.127,3.947,0,4,3,4,8,0
0.0,0.01,50.0,0.0,101.693,33.203,201.176,-2.177,7,1,3,4,4,0
10.0,15.0,74.0,19.0,388.779,53.607,86.541,1.829,1,3,3,4,4,0
0.1,0.4,30.0,0.0,388.779,53.607,86.541,1.829,4,3,3,4,5,0
0.0,0.01,5.0,50.0,230.647,48.306,107.012,6.871,1,3,1,1,3,0
0.0,3.0,47.0,13.0,198.203,40.675,145.853,11.072,1,3,1,3,2,0
0.4,0.2,0.0,70.0,202.577,45.947,117.643,1.672,15,3,3,3,5,0
0.1,5.0,70.0,30.0,255.42,23.534,324.912,0.895,2,3,3,4,5,0
0.0,0.1,1.0,0.0,79.42,19.936,401.617,4.127,0,2,3,1,1,0
0.01,1.0,0.0,5.0,62.444,18.555,438.942,3.214,3,2,3,1,1,0
0.1,0.5,30.0,20.0,53.673,24.012,316.465,5.533,1,5,3,4,5,0
0.3,2.0,45.0,20.0,238.601,-48.964,-304.233,-15.522,23,1,3,4,6,0
0.0,3.0,0.0,20.0,177.926,16.844,493.684,2.342,0,3,1,2,3,0
0.01,0.0,0.0,100.0,1868.724,57.285,74.566,0.356,0,3,3,2,1,0
0.0,10.0,60.0,0.0,318.156,49.086,103.722,7.047,1,3,3,3,2,0
0.0,7.0,60.0,0.0,161.323,42.114,137.448,3.708,4,3,3,4,5,0
0.0,0.01,10.0,0.0,333.635,37.084,169.655,4.58,0,3,1,4,7,0
0.1,5.0,0.0,10.0,333.635,37.084,169.655,4.58,2,3,3,4,2,0
0.0,5.0,100.0,0.0,122.311,63.997,56.256,15.136,1,3,3,3,3,0
0.0,15.0,0.0,0.0,151.038,28.588,249.803,1.3,1,3,1,3,4,0
0.0,12.0,10.0,0.0,140.839,28.183,254.823,2.773,1,3,1,3,2,0
0.01,0.01,70.0,0.0,96.378,43.185,131.563,4.585,3,3,3,3,5,0
0.0,1.0,40.0,30.0,96.366,43.18,131.563,4.585,10,3,1,3,3,0
0.01,0.01,90.0,10.0,51.515,-32.576,-406.977,1.103,1,3,3,3,3,0
0.0,0.01,0.0,0.0,265.728,34.578,189.198,4.307,0,4,1,2,1,0
0.01,0.01,100.0,0.0,144.694,70.204,42.442,-24.473,2,3,3,2,4,0
0.0,80.0,0.0,1.0,128.139,25.711,288.935,0.467,2,2,3,4,5,0
0.0,0.1,50.0,0.0,215.447,25.261,295.862,-5.553,0,3,1,3,3,0
0.0,60.0,0.0,0.0,54.145,9.208,985.998,-18.7,4,3,1,3,3,0
0.0,0.1,70.0,0.0,154.494,29.224,242.18,1.294,0,3,3,4,7,0
0.0,3.0,0.0,0.0,139.171,58.301,71.522,4.519,0,3,1,3,7,0
1.0,8.0,0.0,0.0,73.942,43.336,130.757,-1.233,0,3,3,3,2,0
0.0,20.0,60.0,10.0,292.47,57.555,73.746,4.232,1,3,1,3,3,0
0.0,5.0,99.0,0.0,521.913,74.925,33.467,4.675,0,3,1,4,8,0
0.0,1.0,20.0,35.0,410.0,29.333,240.909,2.439,10,5,3,3,3,0
0.0,55.0,0.0,10.0,23.747,56.351,77.458,-86.529,8,4,1,4,6,1
0.01,10.0,20.0,0.0,73.942,43.336,130.757,-1.233,0,3,3,4,3,0
0.0,5.0,70.0,0.0,463.746,3.345,2889.365,0.033,0,3,1,4,6,0
0.0,5.0,70.0,0.0,395.922,8.592,1063.845,-0.9,0,3,1,4,3,0
0.5,0.01,1.3,98.7,933.495,20.947,377.396,0.263,0,3,2,3,5,0
0.0,15.0,100.0,0.0,69.59,23.549,324.648,9.145,5,4,3,2,4,0
0.0,0.05,0.0,0.0,49.74,63.705,56.973,7.345,0,3,3,2,3,0
0.0,0.01,60.0,0.0,53.329,29.152,243.029,2.76,1,5,3,3,2,0
0.0,0.01,60.0,0.0,37.547,32.4,208.645,2.419,1,5,3,3,3,0
0.8,12.0,90.0,10.0,308.323,-53.199,-287.974,2.266,0,3,3,3,1,0
0.01,0.02,0.0,2.0,404.162,23.43,326.806,1.315,0,5,3,1,2,0
0.0,0.05,0.0,0.0,175.893,64.82,54.272,6.195,0,3,3,3,2,0
0.0,5.0,23.0,0.0,646.006,29.884,234.633,2.042,0,2,3,3,2,0
0.0,42.0,0.0,0.0,239.204,-43.571,-329.512,-39.546,0,3,1,3,6,0
0.0,1.0,40.0,0.0,141.76,53.695,86.237,-4.572,1,2,1,2,2,0
0.0,28.0,10.0,0.0,224.154,19.965,400.874,2.087,5,3,1,3,5,0
0.0,0.1,0.0,0.0,110.995,-109.948,-190.952,-135.377,0,3,1,2,2,0
0.0,5.0,40.0,0.0,316.005,18.828,431.117,0.91,0,3,3,3,7,0
0.0,10.0,11.0,0.0,227.89,51.731,93.308,-5.904,0,3,3,4,8,0
0.0,80.0,0.0,0.0,45.204,44.729,123.567,4.412,0,1,3,4,2,0
0.0,0.2,0.0,0.0,238.5,39.139,155.498,10.269,0,4,1,2,2,0
0.0,15.0,100.0,0.0,271.106,38.594,159.107,0.902,0,3,1,2,7,0
0.0,0.1,100.0,0.0,341.236,38.691,158.459,1.982,5,4,1,3,3,0
0.0,1.0,60.0,0.0,126.308,49.455,102.204,3.814,0,2,1,3,2,0
0.0,6.0,0.0,14.0,434.297,64.801,54.318,1.509,0,2,3,3,7,0
1.0,10.0,0.0,0.0,42.854,76.568,30.603,-37.524,0,2,1,3,7,1
0.0,1.0,30.0,0.0,43.604,-5.068,-2073.016,-16.421,0,1,1,4,7,0
0.0,0.01,0.0,0.0,43.497,36.247,175.882,17.157,2,3,1,3,1,0
0.0,0.1,20.0,0.0,157.116,30.085,232.397,3.767,0,3,3,3,8,0
0.0,0.01,12.0,0.0,96.935,-67.419,-248.325,-64.725,0,3,1,4,3,0
0.0,5.0,0.0,0.0,359.66,38.176,161.943,2.091,1,3,1,3,4,0
0.0,5.0,0.0,0.0,63.046,26.0,284.618,3.852,0,3,3,3,2,0
0.0,2.0,0.0,0.0,109.224,49.22,103.168,7.669,0,4,1,4,2,0
0.0,5.0,0.0,0.0,173.142,53.973,85.278,8.137,0,4,1,3,1,0
0.1,5.0,5.0,30.0,551.204,17.797,461.885,1.872,0,3,3,3,4,0
0.0,10.0,100.0,0.0,161.312,-61.415,-262.827,4.776,2,3,1,2,7,0
0.0,1.0,0.0,0.0,217.862,31.581,216.643,1.533,1,3,1,2,2,0
0.0,1.0,0.0,0.0,261.94,93.045,7.475,17.769,0,3,3,3,1,0
0.0,0.1,100.0,0.0,89.549,44.938,122.529,8.023,1,3,1,5,1,0
0.0,0.1,50.0,0.0,124.063,60.355,65.686,-7.02,0,3,1,3,2,0
0.0,1.0,0.0,0.0,1259.485,85.792,16.561,3.477,0,3,1,2,5,0
0.0,0.01,50.0,0.0,60.687,31.324,219.239,2.194,1,5,3,3,3,0
0.5,0.01,2.0,98.0,874.685,-19.692,-607.828,-5.381,0,3,2,3,5,0
0.0,0.1,0.0,0.0,1868.724,0.0,12300.0,9.883,0,2,1,2,1,0
0.0,2.0,0.0,0.0,334.254,37.465,166.912,1.167,0,3,3,3,2,0
0.0,3.0,70.0,0.0,275.237,59.745,67.379,0.143,0,3,1,4,7,0
0.0,5.0,50.0,0.0,197.104,17.969,456.502,1.261,0,3,1,4,5,0
0.0,5.0,0.0,0.0,197.104,17.969,456.502,1.261,0,3,1,3,7,0
0.0,8.0,0.0,0.0,260.869,38.379,160.562,-9.687,7,2,3,3,5,0
0.0,5.0,40.0,0.0,260.873,38.379,160.562,-9.687,11,3,1,3,2,0
0.0,5.0,0.0,0.0,76.192,8.331,1100.325,0.494,0,3,3,4,3,0
0.0,5.0,0.0,0.0,64.05,4.801,1982.905,-4.597,0,3,3,4,3,0
0.0,1.0,70.0,0.0,203.977,33.996,194.151,4.025,0,3,3,2,2,0
0.0,5.0,20.0,0.0,340.687,18.064,453.711,1.102,0,3,1,3,3,0
0.0,2.0,0.0,0.0,56.96,26.025,284.239,-3.524,8,1,3,4,1,0
0.0,2.0,100.0,0.0,921.735,29.503,238.881,0.466,0,3,1,3,2,0
0.1,5.0,20.0,30.0,370.302,23.497,325.577,0.639,0,3,3,4,2,0
0.0,1.0,15.0,60.0,212.943,60.429,65.484,5.536,0,3,1,2,3,0
0.1,3.0,90.0,0.0,921.735,29.524,238.71,0.466,2,3,3,2,5,0
0.0,30.0,30.0,0.0,145.581,36.667,172.727,1.651,0,3,1,3,1,0
0.0,0.01,30.0,0.0,275.121,37.318,167.967,4.393,0,1,1,3,2,0
0.0,1.0,65.0,1.0,271.066,27.132,268.564,0.814,0,3,3,2,5,1
0.0,40.0,95.0,5.0,105.781,29.5,239.026,8.028,1,4,1,3,3,0
0.0,5.0,0.0,0.0,105.768,29.496,239.026,8.028,2,3,3,3,8,0
0.0,0.01,100.0,0.0,209.756,70.732,41.379,41.86,1,2,1,2,8,0
0.01,15.0,0.0,0.0,73.258,44.2,126.243,-6.502,0,5,3,4,7,0
0.0,0.5,0.0,0.0,58.523,85.688,16.809,57.321,0,3,1,2,5,0
0.0,15.0,100.0,0.0,54.974,57.312,74.483,1.335,7,3,1,4,3,0
0.0,15.0,100.0,0.0,119.571,54.328,84.069,9.456,2,5,3,4,2,0
0.0,5.0,70.0,0.0,131.147,85.937,16.365,5.757,1,3,3,3,3,0
0.0,0.01,95.0,0.0,116.425,14.823,574.636,1.932,0,3,1,4,3,0
0.0,10.0,0.0,0.0,37.995,30.324,229.772,8.819,1,4,1,4,3,0
0.0,3.0,100.0,0.0,118.784,32.163,210.921,0.616,2,3,3,4,2,0
0.0,1.0,0.0,0.0,78.934,38.882,157.191,19.33,0,3,1,3,3,0
0.0,10.0,100.0,0.0,83.161,68.281,46.454,-5.119,1,2,3,3,3,0
0.0,2.0,0.0,0.0,177.515,37.41,167.311,4.315,0,2,3,4,8,0
0.0,5.0,0.0,0.0,68.829,75.643,32.201,-28.453,0,3,3,3,8,0
0.0,12.0,90.0,0.0,79.276,55.173,81.252,1.434,0,3,1,4,7,0
0.0,15.0,70.0,0.0,79.273,55.172,81.252,1.434,6,3,1,4,7,0
0.0,10.0,90.0,7.0,97.654,36.44,174.424,-16.763,4,2,3,3,8,0
0.0,0.1,70.0,0.0,47.17,4.245,2255.556,-15.5,0,3,2,3,8,0
0.0,5.0,30.0,0.0,58.325,11.542,766.372,2.277,0,2,3,3,2,0
0.0,10.0,0.0,0.0,48.44,33.773,196.099,8.59,1,4,1,4,3,0
0.0,15.0,100.0,0.0,51.546,55.666,79.643,-20.816,7,3,1,4,3,0
0.0,0.01,95.0,0.0,223.439,25.987,284.804,1.995,0,3,1,4,4,0
0.0,15.0,0.0,0.0,39.804,59.391,68.376,16.675,7,3,1,4,2,0
0.0,15.0,100.0,0.0,188.93,47.575,110.195,8.593,2,5,3,2,4,0
0.0,5.0,100.0,0.0,40.278,13.657,632.203,1.437,0,2,3,3,2,0
0.0,30.0,0.0,0.0,173.19,65.768,52.049,9.604,2,3,3,2,8,0
0.0,0.01,95.0,0.0,258.811,23.921,318.047,-0.164,0,3,1,4,4,0
0.0,0.1,20.0,0.0,87.595,17.215,480.882,2.601,0,3,1,2,3,0
0.0,12.15,50.0,0.0,79.616,31.572,216.739,5.259,0,3,1,3,3,0
0.0,10.0,100.0,0.0,303.781,49.753,100.995,4.783,2,5,3,3,7,0
0.01,45.0,25.0,5.0,73.939,84.833,17.879,5.474,1,3,3,4,2,0
0.0,5.0,0.0,0.0,173.78,65.874,51.804,7.887,2,3,3,3,8,0
0.0,13.0,10.0,0.0,303.781,49.753,100.995,4.783,0,3,1,3,2,0
0.0,0.01,0.0,0.0,13.817,-198.428,-150.396,-1739.26,0,3,3,2,2,0
0.0,2.0,100.0,0.0,103.813,66.997,49.262,-20.984,2,3,1,2,1,0
0.01,10.0,0.0,70.0,38.41,96.398,3.736,21.935,97,3,3,2,2,1
0.5,10.0,20.0,5.0,96.097,18.569,438.54,-241.213,0,3,1,3,5,0
0.01,0.01,0.0,20.0,23.004,96.558,3.565,-73.733,2,3,3,2,2,1
5.0,0.5,0.0,90.0,93.333,61.834,61.722,-137.32,0,2,1,3,7,0
1.0,25.0,40.0,60.0,78.069,69.475,43.936,12.261,2,3,1,3,3,1
0.0,2.0,0.0,0.0,487.462,23.458,326.293,45.758,0,3,3,2,5,0
0.0,5.0,100.0,0.0,60.388,86.18,16.036,4.605,0,3,3,2,2,0
0.0,7.0,0.0,0.0,121.942,17.087,485.227,-7.166,1,3,1,3,3,0
0.0,50.0,0.0,0.0,3.492,37.302,168.085,-168.182,10,2,3,3,4,0
0.0,5.0,100.0,0.0,124.486,81.073,23.346,-9.945,0,3,3,4,2,0
0.02,0.0,0.0,100.0,82.113,87.037,14.894,28.901,0,3,1,3,4,0
1.0,20.0,45.0,55.0,75.759,61.14,63.559,5.211,2,3,1,3,3,1
0.0,2.0,100.0,0.0,29.686,23.776,320.6,-42.497,5,3,3,3,3,0
0.0,2.0,0.0,0.0,1.124,47.79,109.248,-1739.26,1,3,3,2,2,0
0.5,10.0,14.0,70.0,180.112,67.163,48.892,-15.601,1,3,3,4,5,1
0.0,0.5,9.0,0.0,103.697,23.66,322.656,2.852,3,3,3,1,3,0
0.0,2.0,100.0,0.0,128.309,75.756,32.003,37.665,0,3,1,2,3,0
5.0,0.5,0.0,90.0,30.363,30.682,225.922,-148.871,3,2,1,3,7,0
0.02,0.0,0.0,100.0,11.85,43.26,131.16,3.678,0,3,1,3,4,1
0.0,0.2,40.0,0.0,111.967,36.815,171.631,-4.664,0,2,3,3,3,0
0.0,0.01,0.0,0.0,59.129,-184.038,-154.337,55.044,0,3,3,2,2,0
0.5,10.0,30.0,70.0,118.287,77.771,28.583,-8.679,1,3,3,4,5,1
0.0,10.0,0.0,0.0,40.556,26.398,278.811,12.861,5,3,1,4,5,0
0.0,1.0,0.0,0.0,3.416,29.037,244.385,-218.182,12,2,3,3,3,0
0.02,0.0,0.0,100.0,31.377,98.929,1.083,14.167,0,3,1,3,4,1
0.01,2.0,70.0,30.0,183.591,14.706,580.0,0.506,0,3,1,3,3,0
0.0,0.1,100.0,0.0,116.617,4.154,2307.143,-16.539,6,3,1,2,3,0
0.0,0.5,0.0,0.0,273.603,17.284,478.586,1.914,0,2,3,4,8,0
0.01,0.1,0.0,0.0,16.421,51.41,94.514,-17.752,0,3,1,3,7,1
0.0,0.1,0.0,0.0,103.395,-85.076,-217.542,-66.58,0,3,3,3,3,0
0.0,5.0,0.0,94.0,39.401,71.048,40.75,10.715,0,2,3,4,7,0
1.0,5.0,0.0,0.0,158.311,32.93,203.678,-9.225,0,2,3,4,7,0
2.0,10.0,100.0,0.0,76.481,82.692,20.931,21.064,3,3,3,4,7,1
0.01,0.01,0.0,85.0,224.454,16.448,507.965,0.13,0,3,1,4,2,0
0.0,0.1,40.0,0.0,100.173,36.915,171.362,2.076,0,2,3,2,8,0
2.0,7.0,70.0,30.0,157.221,39.488,153.235,-1.413,0,3,3,4,7,1
2.0,5.0,10.0,60.0,156.239,48.253,107.243,-8.495,6,3,3,3,1,1
10.0,20.0,10.0,0.0,76.481,82.692,20.931,21.064,0,3,3,4,3,1
0.0,25.0,0.0,0.0,48.15,95.312,4.92,-0.818,2,3,1,3,6,0
0.0,0.5,0.0,0.0,184.603,-140.669,-171.089,-76.745,0,3,3,2,2,0
0.5,0.6,0.0,62.0,52.125,68.641,45.686,-13.718,0,3,3,2,3,1
50.0,60.0,0.0,26.0,356.387,-115.045,-186.923,-25.814,0,3,3,3,7,1
20.0,40.0,0.0,60.0,39.067,52.3,91.203,-59.909,3,3,3,4,3,1
5.0,5.0,100.0,0.0,71.793,82.506,21.203,-48.094,2,2,1,3,5,0
0.0,40.0,0.0,0.0,103.445,70.241,42.364,56.144,0,2,1,3,7,0
10.0,25.0,0.0,10.0,52.325,30.32,229.827,-64.51,3,3,3,3,6,0
0.0,52.0,35.0,0.0,90.853,55.161,81.292,-24.999,0,3,3,3,7,0
0.0,1.0,0.0,0.0,135.411,26.034,284.114,-65.517,0,3,3,4,3,0
1.0,8.0,0.0,0.0,135.411,26.034,284.114,-65.517,2,3,3,4,7,0
0.0,20.0,0.0,20.0,168.465,97.452,2.615,-70.552,0,3,1,3,7,0
0.01,0.0,0.0,20.0,74.808,53.569,86.675,0.183,0,3,3,4,3,0
0.0,7.0,0.0,100.0,44.783,80.226,24.648,-71.542,1,2,3,3,7,0
0.0,1.0,0.0,10.0,6.954,65.983,51.554,-283.622,0,3,3,3,8,1
0.01,2.0,45.0,5.0,195.082,60.017,66.619,10.522,0,3,1,2,1,0
0.0,50.0,100.0,0.0,50.516,45.061,121.919,11.284,2,3,3,3,2,0
0.0,0.5,100.0,0.0,6.737,87.311,14.534,175.477,0,3,3,2,4,1
8.0,50.0,90.0,10.0,77.655,36.981,170.412,6.837,2,3,3,3,2,0
0.0,0.01,100.0,0.0,103.261,10.87,820.0,-49.474,1,1,3,2,1,0
0.0,0.01,20.0,0.0,123.319,54.936,82.031,2.784,2,2,1,4,2,0
0.0,4.0,100.0,0.0,125.766,-17.868,-659.664,3.761,0,2,3,3,7,1
0.0,0.01,0.0,0.0,271.235,45.699,118.824,2.82,1,2,1,4,3,0
0.0,30.0,0.0,0.0,88.331,26.572,276.33,-10.304,5,2,1,4,3,0
0.0,5.0,0.0,0.0,109.538,57.235,74.717,17.621,19,3,1,4,2,0
0.0,5.0,80.0,0.0,110.818,28.307,253.266,0.658,22,3,1,4,1,0
0.01,0.01,45.0,19.0,143.755,77.38,29.233,15.371,0,3,1,3,2,0
0.0,3.0,50.0,0.0,300.38,55.272,80.924,0.553,0,3,3,3,2,0
0.0,5.0,10.0,0.0,124.774,50.939,96.315,2.322,0,3,1,4,2,0
0.0,0.01,92.0,0.0,39.075,26.91,271.609,-33.25,2,3,3,3,2,0
0.0,0.01,50.0,0.0,12.123,76.953,29.95,-335.573,7,2,3,3,4,0
0.0,5.0,15.0,0.0,194.896,18.214,449.025,-3.02,1,2,1,3,3,0
0.01,1.0,90.0,10.0,59.942,17.836,460.656,-9.756,2,3,3,1,4,0
1.0,5.0,95.0,5.0,205.538,70.462,41.921,1.497,0,3,3,4,8,0
0.0,60.0,50.0,0.0,47.623,41.373,141.703,3.075,0,2,1,3,3,0
0.01,0.01,27.0,3.0,441.409,58.127,72.037,5.12,3,3,1,2,1,0
0.0,0.01,0.0,0.0,72.639,24.455,308.911,1.0,5,2,3,2,1,0
0.0,5.0,20.0,0.0,117.971,46.488,115.111,6.92,17,3,3,3,3,0
0.0,60.0,13.0,0.0,103.713,42.288,136.475,0.842,12,2,1,3,2,0
0.0,0.01,0.0,0.0,202.439,86.179,16.038,9.639,3,3,3,2,3,0
0.0,0.2,30.0,0.0,71.359,71.806,39.264,7.604,6,2,3,4,2,0
0.0,5.0,70.0,0.0,159.03,30.463,228.271,1.205,31,3,3,3,3,1
0.0,2.0,50.0,0.0,169.671,24.431,309.31,0.645,2,1,1,4,8,0
0.0,0.5,4.0,0.0,41.435,46.264,116.152,3.255,0,3,1,4,8,1
0.0,0.5,100.0,0.0,139.373,42.216,136.879,8.959,3,3,3,4,3,0
0.0,50.0,30.0,0.0,176.992,71.156,40.536,-3.171,1,2,3,3,7,0
0.0,2.0,30.0,0.0,129.441,42.857,133.333,4.107,0,3,3,2,1,0
0.05,30.0,30.0,5.0,288.294,48.879,104.585,0.579,4,5,1,4,3,0
0.5,10.0,0.0,5.0,327.981,67.102,49.027,3.013,0,3,1,4,4,0
0.0,50.0,20.0,0.0,158.173,49.513,101.967,2.126,4,3,1,4,3,0
0.0,2.0,0.0,0.0,66.898,45.439,120.076,28.831,0,2,1,2,1,0
0.01,2.0,70.0,10.0,65.59,32.41,208.542,25.043,35,1,3,3,1,0
0.0,0.5,100.0,0.0,146.754,38.44,160.143,8.006,3,3,3,4,3,0
0.0,0.5,100.0,0.0,157.414,-41.756,-339.489,21.929,0,2,1,4,1,0
0.0,0.01,13.0,0.0,139.891,85.435,17.048,27.584,0,2,1,2,3,0
0.0,10.0,0.0,0.0,92.756,34.646,188.636,2.886,1,3,3,4,7,0
0.01,2.0,70.0,10.0,48.552,34.602,189.0,-10.184,35,1,3,3,1,0
0.01,0.1,45.0,6.0,71.329,31.382,218.651,2.109,5,1,3,3,4,0
0.0,10.0,30.0,0.0,149.474,24.434,309.274,0.885,26,3,3,3,2,0
0.0,5.0,50.0,0.0,159.467,40.901,144.493,0.539,2,3,1,4,2,0
0.0,0.01,50.0,0.0,111.183,25.39,293.848,-6.642,1,3,3,4,3,0
0.0,60.0,3.0,0.0,120.583,38.088,162.553,1.843,13,2,1,3,2,0
0.0,0.1,20.0,0.0,208.661,48.183,107.541,19.299,6,3,1,4,1,1
0.0,0.02,0.0,0.0,98.247,38.632,158.85,3.015,1,5,1,2,3,0
0.0,0.01,0.0,0.0,136.0,36.385,174.837,3.67,1,2,1,4,3,0
0.0,1.0,50.0,0.0,125.425,42.125,137.389,19.628,9,1,1,3,1,0
0.0,5.0,20.0,0.0,66.265,86.973,14.978,-22.487,2,2,3,3,2,0
0.0,15.0,0.0,0.0,174.587,34.9,186.532,2.337,1,3,1,4,7,0
0.0,5.0,30.0,0.0,181.308,45.436,120.088,3.104,0,3,3,3,1,0
0.0,0.5,80.0,0.0,29.932,19.799,405.074,12.833,1,3,1,4,1,0
0.0,10.0,100.0,0.0,122.167,81.773,22.289,5.108,0,2,1,3,2,0
0.0,5.0,30.0,0.0,44.569,86.017,16.255,2.661,1,2,1,3,3,0
0.0,0.05,100.0,0.0,102.221,84.389,18.499,5.388,0,2,1,3,2,0
0.0,60.0,50.0,0.0,168.115,33.893,195.042,3.169,0,2,1,3,3,0
0.01,0.01,0.0,3.0,121.42,61.397,62.875,13.473,0,2,3,5,2,0
0.0,10.0,3.0,0.0,120.86,41.179,142.84,0.63,19,2,1,3,7,0
